,Theta1,Theta2,Theta3,Power,Ancho_espectral
356,28.0,52.0,0,0.02869075,65.46066270178426
357,28.0,56.0,0,0.02867575,64.37383177570109
358,28.0,60.0,0,0.02868125,63.23126593033135
359,28.0,64.0,0,0.02869525,62.08870008496183
360,28.0,68.0,0,0.0287205,60.86253186066256
361,28.0,72.0,0,0.02869475,62.450977060322884
362,28.0,76.0,0,0.0285755,66.32455395072225
363,28.0,80.0,0,0.02856225,65.43279524214108
364,28.0,84.0,0,0.028627,60.55598980458785
365,28.0,88.0,0,0.028392,69.50144435004245
366,28.0,92.0,0,0.02799625,81.40084961767207
367,28.0,96.0,0,0.028316333,64.40169923534427
368,28.0,100.0,0,0.0285185,62.39524214103653
369,28.0,104.0,0,0.028582,60.83466440101961
370,28.0,108.0,0,0.02859725,61.30841121495337
371,28.0,112.0,0,0.02855475,61.28054375531019
372,28.0,116.0,0,0.02854825,61.614953271027844
373,28.0,120.0,0,0.02855175,62.450977060322884
374,28.0,124.0,0,0.02855375,62.33950722175041
375,28.0,128.0,0,0.028609,62.172302463891356
376,28.0,132.0,0,0.02859975,64.01155480034004
377,28.0,136.0,0,0.0285248,65.79507221750214
378,28.0,140.0,0,0.02849825,64.6525063721324
379,28.0,144.0,0,0.028295667,75.99456244689895
380,28.0,148.0,0,0.0279365,88.42344944774868
381,28.0,152.0,0,0.0279705,76.99779099405282
382,28.0,156.0,0,0.02823225,74.87986406117261
383,28.0,160.0,0,0.0282845,74.90773152081579
384,28.0,164.0,0,0.028285,77.30433305012752
385,28.0,168.0,0,0.02810675,84.94001699235355
386,28.0,172.0,0,0.02785525,87.11367884452011
387,28.0,176.0,0,0.02781675,87.7546304163127
388,28.0,180.0,0,0.028138,75.96669498725578
389,28.0,184.0,0,0.0284086,72.14885301614277
390,28.0,188.0,0,0.0283615,75.49294817332202
391,28.0,192.0,0,0.028288333,76.18963466440096
392,32.0,0.0,0,0.0279045,78.97638062871715
393,32.0,4.0,0,0.0279225,78.55836873406975
394,32.0,8.0,0,0.027948,77.91741716227693
395,32.0,12.0,0,0.028039,76.55191163976224
396,32.0,16.0,0,0.02814225,75.18640611724732
397,32.0,20.0,0,0.0282585,73.17994902293981
398,32.0,24.0,0,0.0283518,71.64723874256583
399,32.0,28.0,0,0.028413,70.22599830076479
400,32.0,32.0,0,0.02846,69.33423959218362
401,32.0,36.0,0,0.02853725,66.96550552251483
402,32.0,40.0,0,0.028609,65.85080713678849
