1587.850000,-9.2430E-009,1587.850000,-9.2430E-009,1587.850000,-9.2430E-009
1587.900000,7.6480E-008,1587.900000,7.6480E-008,1587.900000,7.6480E-008
1587.950000,1.4190E-009,1587.950000,1.4190E-009,1587.950000,1.4190E-009
1588.000000,-3.3820E-008,1588.000000,-3.3820E-008,1588.000000,-3.3820E-008
1588.050000,-3.7080E-009,1588.050000,-3.7080E-009,1588.050000,-3.7080E-009
1588.100000,4.2120E-008,1588.100000,4.2120E-008,1588.100000,4.2120E-008
1588.150000,1.2030E-008,1588.150000,1.2030E-008,1588.150000,1.2030E-008
1588.200000,8.5560E-009,1588.200000,8.5560E-009,1588.200000,8.5560E-009
1588.250000,5.7410E-008,1588.250000,5.7410E-008,1588.250000,5.7410E-008
1588.300000,3.3400E-008,1588.300000,3.3400E-008,1588.300000,3.3400E-008
1588.350000,4.2840E-008,1588.350000,4.2840E-008,1588.350000,4.2840E-008
1588.400000,5.2420E-008,1588.400000,5.2420E-008,1588.400000,5.2420E-008
1588.450000,5.0040E-008,1588.450000,5.0040E-008,1588.450000,5.0040E-008
1588.500000,7.0830E-008,1588.500000,7.0830E-008,1588.500000,7.0830E-008
1588.550000,-1.1080E-008,1588.550000,-1.1080E-008,1588.550000,-1.1080E-008
1588.600000,3.3070E-008,1588.600000,3.3070E-008,1588.600000,3.3070E-008
1588.650000,5.7910E-008,1588.650000,5.7910E-008,1588.650000,5.7910E-008
1588.700000,3.3110E-008,1588.700000,3.3110E-008,1588.700000,3.3110E-008
1588.750000,3.2260E-008,1588.750000,3.2260E-008,1588.750000,3.2260E-008
1588.800000,1.7760E-008,1588.800000,1.7760E-008,1588.800000,1.7760E-008
1588.850000,2.0590E-008,1588.850000,2.0590E-008,1588.850000,2.0590E-008
1588.900000,5.9880E-008,1588.900000,5.9880E-008,1588.900000,5.9880E-008
1588.950000,1.5990E-008,1588.950000,1.5990E-008,1588.950000,1.5990E-008
1589.000000,8.5550E-008,1589.000000,8.5550E-008,1589.000000,8.5550E-008
1589.050000,1.9980E-008,1589.050000,1.9980E-008,1589.050000,1.9980E-008
1589.100000,-3.8770E-009,1589.100000,-3.8770E-009,1589.100000,-3.8770E-009
1589.150000,3.9150E-008,1589.150000,3.9150E-008,1589.150000,3.9150E-008
1589.200000,6.8050E-008,1589.200000,6.8050E-008,1589.200000,6.8050E-008
1589.250000,3.1540E-008,1589.250000,3.1540E-008,1589.250000,3.1540E-008
1589.300000,3.6700E-008,1589.300000,3.6700E-008,1589.300000,3.6700E-008
1589.350000,1.4370E-008,1589.350000,1.4370E-008,1589.350000,1.4370E-008
1589.400000,3.7420E-009,1589.400000,3.7420E-009,1589.400000,3.7420E-009
1589.450000,5.2680E-008,1589.450000,5.2680E-008,1589.450000,5.2680E-008
1589.500000,-1.9900E-008,1589.500000,-1.9900E-008,1589.500000,-1.9900E-008
1589.550000,1.5230E-008,1589.550000,1.5230E-008,1589.550000,1.5230E-008
1589.600000,2.0160E-008,1589.600000,2.0160E-008,1589.600000,2.0160E-008
1589.650000,2.3350E-008,1589.650000,2.3350E-008,1589.650000,2.3350E-008
1589.700000,-2.8840E-008,1589.700000,-2.8840E-008,1589.700000,-2.8840E-008
1589.750000,-1.9100E-008,1589.750000,-1.9100E-008,1589.750000,-1.9100E-008
1589.800000,4.3670E-008,1589.800000,4.3670E-008,1589.800000,4.3670E-008
1589.850000,5.1730E-008,1589.850000,5.1730E-008,1589.850000,5.1730E-008
1589.900000,1.0070E-008,1589.900000,1.0070E-008,1589.900000,1.0070E-008
1589.950000,9.6320E-008,1589.950000,9.6320E-008,1589.950000,9.6320E-008
1590.000000,5.8620E-008,1590.000000,5.8620E-008,1590.000000,5.8620E-008
1590.050000,6.2220E-008,1590.050000,6.2220E-008,1590.050000,6.2220E-008
1590.100000,-3.0620E-009,1590.100000,-3.0620E-009,1590.100000,-3.0620E-009
1590.150000,3.5770E-008,1590.150000,3.5770E-008,1590.150000,3.5770E-008
1590.200000,4.2910E-008,1590.200000,4.2910E-008,1590.200000,4.2910E-008
1590.250000,3.3730E-009,1590.250000,3.3730E-009,1590.250000,3.3730E-009
1590.300000,5.9200E-008,1590.300000,5.9200E-008,1590.300000,5.9200E-008
1590.350000,4.6950E-009,1590.350000,4.6950E-009,1590.350000,4.6950E-009
1590.400000,-3.0030E-008,1590.400000,-3.0030E-008,1590.400000,-3.0030E-008
1590.450000,-2.0630E-008,1590.450000,-2.0630E-008,1590.450000,-2.0630E-008
1590.500000,4.1690E-008,1590.500000,4.1690E-008,1590.500000,4.1690E-008
1590.550000,2.3630E-008,1590.550000,2.3630E-008,1590.550000,2.3630E-008
1590.600000,3.7110E-008,1590.600000,3.7110E-008,1590.600000,3.7110E-008
1590.650000,3.6750E-009,1590.650000,3.6750E-009,1590.650000,3.6750E-009
1590.700000,3.7840E-008,1590.700000,3.7840E-008,1590.700000,3.7840E-008
1590.750000,-1.3070E-008,1590.750000,-1.3070E-008,1590.750000,-1.3070E-008
1590.800000,5.1780E-008,1590.800000,5.1780E-008,1590.800000,5.1780E-008
1590.850000,3.1360E-008,1590.850000,3.1360E-008,1590.850000,3.1360E-008
1590.900000,3.1760E-008,1590.900000,3.1760E-008,1590.900000,3.1760E-008
1590.950000,2.5510E-008,1590.950000,2.5510E-008,1590.950000,2.5510E-008
1591.000000,2.7630E-008,1591.000000,2.7630E-008,1591.000000,2.7630E-008
1591.050000,4.2450E-008,1591.050000,4.2450E-008,1591.050000,4.2450E-008
1591.100000,7.5410E-008,1591.100000,7.5410E-008,1591.100000,7.5410E-008
1591.150000,5.4850E-008,1591.150000,5.4850E-008,1591.150000,5.4850E-008
1591.200000,-1.2790E-008,1591.200000,-1.2790E-008,1591.200000,-1.2790E-008
1591.250000,8.2570E-008,1591.250000,8.2570E-008,1591.250000,8.2570E-008
1591.300000,-3.7200E-009,1591.300000,-3.7200E-009,1591.300000,-3.7200E-009
1591.350000,1.9580E-008,1591.350000,1.9580E-008,1591.350000,1.9580E-008
1591.400000,5.1380E-008,1591.400000,5.1380E-008,1591.400000,5.1380E-008
1591.450000,8.7410E-009,1591.450000,8.7410E-009,1591.450000,8.7410E-009
1591.500000,3.1030E-008,1591.500000,3.1030E-008,1591.500000,3.1030E-008
1591.550000,1.8480E-009,1591.550000,1.8480E-009,1591.550000,1.8480E-009
1591.600000,2.7960E-008,1591.600000,2.7960E-008,1591.600000,2.7960E-008
1591.650000,3.5760E-008,1591.650000,3.5760E-008,1591.650000,3.5760E-008
1591.700000,4.6340E-008,1591.700000,4.6340E-008,1591.700000,4.6340E-008
1591.750000,4.6950E-008,1591.750000,4.6950E-008,1591.750000,4.6950E-008
1591.800000,4.3350E-008,1591.800000,4.3350E-008,1591.800000,4.3350E-008
1591.850000,-1.0520E-009,1591.850000,-1.0520E-009,1591.850000,-1.0520E-009
1591.900000,3.0270E-008,1591.900000,3.0270E-008,1591.900000,3.0270E-008
1591.950000,3.1260E-009,1591.950000,3.1260E-009,1591.950000,3.1260E-009
1592.000000,-9.3010E-010,1592.000000,-9.3010E-010,1592.000000,-9.3010E-010
1592.050000,4.1450E-008,1592.050000,4.1450E-008,1592.050000,4.1450E-008
1592.100000,-2.6530E-008,1592.100000,-2.6530E-008,1592.100000,-2.6530E-008
1592.150000,4.1570E-009,1592.150000,4.1570E-009,1592.150000,4.1570E-009
1592.200000,2.1450E-008,1592.200000,2.1450E-008,1592.200000,2.1450E-008
1592.250000,4.8180E-008,1592.250000,4.8180E-008,1592.250000,4.8180E-008
1592.300000,2.3890E-008,1592.300000,2.3890E-008,1592.300000,2.3890E-008
1592.350000,5.3070E-008,1592.350000,5.3070E-008,1592.350000,5.3070E-008
1592.400000,3.2450E-008,1592.400000,3.2450E-008,1592.400000,3.2450E-008
1592.450000,5.3200E-008,1592.450000,5.3200E-008,1592.450000,5.3200E-008
1592.500000,3.1090E-008,1592.500000,3.1090E-008,1592.500000,3.1090E-008
1592.550000,3.1240E-008,1592.550000,3.1240E-008,1592.550000,3.1240E-008
1592.600000,3.5130E-008,1592.600000,3.5130E-008,1592.600000,3.5130E-008
1592.650000,1.5630E-008,1592.650000,1.5630E-008,1592.650000,1.5630E-008
1592.700000,1.7780E-008,1592.700000,1.7780E-008,1592.700000,1.7780E-008
1592.750000,4.6120E-008,1592.750000,4.6120E-008,1592.750000,4.6120E-008
1592.800000,7.1030E-008,1592.800000,7.1030E-008,1592.800000,7.1030E-008
1592.850000,1.2300E-008,1592.850000,1.2300E-008,1592.850000,1.2300E-008
1592.900000,2.3220E-009,1592.900000,2.3220E-009,1592.900000,2.3220E-009
1592.950000,4.6440E-008,1592.950000,4.6440E-008,1592.950000,4.6440E-008
1593.000000,-1.0100E-008,1593.000000,-1.0100E-008,1593.000000,-1.0100E-008
1593.050000,-1.0860E-008,1593.050000,-1.0860E-008,1593.050000,-1.0860E-008
1593.100000,2.0610E-008,1593.100000,2.0610E-008,1593.100000,2.0610E-008
1593.150000,3.4390E-008,1593.150000,3.4390E-008,1593.150000,3.4390E-008
1593.200000,5.4740E-008,1593.200000,5.4740E-008,1593.200000,5.4740E-008
1593.250000,-7.6350E-010,1593.250000,-7.6350E-010,1593.250000,-7.6350E-010
1593.300000,2.9620E-008,1593.300000,2.9620E-008,1593.300000,2.9620E-008
1593.350000,-3.1870E-008,1593.350000,-3.1870E-008,1593.350000,-3.1870E-008
1593.400000,6.9800E-008,1593.400000,6.9800E-008,1593.400000,6.9800E-008
1593.450000,3.5740E-009,1593.450000,3.5740E-009,1593.450000,3.5740E-009
1593.500000,1.9030E-008,1593.500000,1.9030E-008,1593.500000,1.9030E-008
1593.550000,2.5050E-008,1593.550000,2.5050E-008,1593.550000,2.5050E-008
1593.600000,1.3340E-008,1593.600000,1.3340E-008,1593.600000,1.3340E-008
1593.650000,-1.7250E-008,1593.650000,-1.7250E-008,1593.650000,-1.7250E-008
1593.700000,3.9340E-010,1593.700000,3.9340E-010,1593.700000,3.9340E-010
1593.750000,-3.5510E-009,1593.750000,-3.5510E-009,1593.750000,-3.5510E-009
1593.800000,4.4920E-008,1593.800000,4.4920E-008,1593.800000,4.4920E-008
1593.850000,-7.7510E-009,1593.850000,-7.7510E-009,1593.850000,-7.7510E-009
1593.900000,-1.9740E-008,1593.900000,-1.9740E-008,1593.900000,-1.9740E-008
1593.950000,1.1540E-008,1593.950000,1.1540E-008,1593.950000,1.1540E-008
1594.000000,-5.2420E-009,1594.000000,-5.2420E-009,1594.000000,-5.2420E-009
1594.050000,1.2430E-008,1594.050000,1.2430E-008,1594.050000,1.2430E-008
1594.100000,-3.8580E-008,1594.100000,-3.8580E-008,1594.100000,-3.8580E-008
1594.150000,4.1890E-008,1594.150000,4.1890E-008,1594.150000,4.1890E-008
1594.200000,5.1540E-008,1594.200000,5.1540E-008,1594.200000,5.1540E-008
1594.250000,2.1610E-008,1594.250000,2.1610E-008,1594.250000,2.1610E-008
1594.300000,4.3770E-008,1594.300000,4.3770E-008,1594.300000,4.3770E-008
1594.350000,4.7640E-008,1594.350000,4.7640E-008,1594.350000,4.7640E-008
1594.400000,1.7280E-008,1594.400000,1.7280E-008,1594.400000,1.7280E-008
1594.450000,-1.0570E-008,1594.450000,-1.0570E-008,1594.450000,-1.0570E-008
1594.500000,2.4070E-008,1594.500000,2.4070E-008,1594.500000,2.4070E-008
1594.550000,-3.5050E-009,1594.550000,-3.5050E-009,1594.550000,-3.5050E-009
1594.600000,-9.5700E-009,1594.600000,-9.5700E-009,1594.600000,-9.5700E-009
1594.650000,3.1670E-008,1594.650000,3.1670E-008,1594.650000,3.1670E-008
1594.700000,1.4630E-008,1594.700000,1.4630E-008,1594.700000,1.4630E-008
1594.750000,6.1480E-008,1594.750000,6.1480E-008,1594.750000,6.1480E-008
1594.800000,1.1840E-008,1594.800000,1.1840E-008,1594.800000,1.1840E-008
1594.850000,1.0660E-008,1594.850000,1.0660E-008,1594.850000,1.0660E-008
1594.900000,1.7080E-008,1594.900000,1.7080E-008,1594.900000,1.7080E-008
1594.950000,2.6890E-008,1594.950000,2.6890E-008,1594.950000,2.6890E-008
1595.000000,1.2330E-008,1595.000000,1.2330E-008,1595.000000,1.2330E-008
1595.050000,2.2100E-008,1595.050000,2.2100E-008,1595.050000,2.2100E-008
1595.100000,4.4510E-008,1595.100000,4.4510E-008,1595.100000,4.4510E-008
1595.150000,-3.7120E-009,1595.150000,-3.7120E-009,1595.150000,-3.7120E-009
1595.200000,5.2660E-008,1595.200000,5.2660E-008,1595.200000,5.2660E-008
1595.250000,3.1150E-008,1595.250000,3.1150E-008,1595.250000,3.1150E-008
1595.300000,2.0530E-009,1595.300000,2.0530E-009,1595.300000,2.0530E-009
1595.350000,4.3010E-008,1595.350000,4.3010E-008,1595.350000,4.3010E-008
1595.400000,9.9400E-009,1595.400000,9.9400E-009,1595.400000,9.9400E-009
1595.450000,3.6440E-009,1595.450000,3.6440E-009,1595.450000,3.6440E-009
1595.500000,3.1980E-008,1595.500000,3.1980E-008,1595.500000,3.1980E-008
1595.550000,-1.8830E-008,1595.550000,-1.8830E-008,1595.550000,-1.8830E-008
1595.600000,3.6910E-008,1595.600000,3.6910E-008,1595.600000,3.6910E-008
1595.650000,3.3860E-008,1595.650000,3.3860E-008,1595.650000,3.3860E-008
1595.700000,4.2590E-008,1595.700000,4.2590E-008,1595.700000,4.2590E-008
1595.750000,-1.1290E-011,1595.750000,-1.1290E-011,1595.750000,-1.1290E-011
1595.800000,-3.3650E-008,1595.800000,-3.3650E-008,1595.800000,-3.3650E-008
1595.850000,2.0650E-008,1595.850000,2.0650E-008,1595.850000,2.0650E-008
1595.900000,3.4180E-008,1595.900000,3.4180E-008,1595.900000,3.4180E-008
1595.950000,3.2740E-010,1595.950000,3.2740E-010,1595.950000,3.2740E-010
1596.000000,4.4490E-009,1596.000000,4.4490E-009,1596.000000,4.4490E-009
1596.050000,4.0040E-008,1596.050000,4.0040E-008,1596.050000,4.0040E-008
1596.100000,3.3930E-008,1596.100000,3.3930E-008,1596.100000,3.3930E-008
1596.150000,1.1080E-008,1596.150000,1.1080E-008,1596.150000,1.1080E-008
1596.200000,5.6380E-008,1596.200000,5.6380E-008,1596.200000,5.6380E-008
1596.250000,-8.0270E-009,1596.250000,-8.0270E-009,1596.250000,-8.0270E-009
1596.300000,3.4090E-008,1596.300000,3.4090E-008,1596.300000,3.4090E-008
1596.350000,-1.0830E-008,1596.350000,-1.0830E-008,1596.350000,-1.0830E-008
1596.400000,1.7940E-008,1596.400000,1.7940E-008,1596.400000,1.7940E-008
1596.450000,4.5030E-008,1596.450000,4.5030E-008,1596.450000,4.5030E-008
1596.500000,1.1490E-008,1596.500000,1.1490E-008,1596.500000,1.1490E-008
1596.550000,5.9270E-008,1596.550000,5.9270E-008,1596.550000,5.9270E-008
1596.600000,1.8060E-008,1596.600000,1.8060E-008,1596.600000,1.8060E-008
1596.650000,3.9800E-008,1596.650000,3.9800E-008,1596.650000,3.9800E-008
1596.700000,-1.3400E-008,1596.700000,-1.3400E-008,1596.700000,-1.3400E-008
1596.750000,5.2220E-008,1596.750000,5.2220E-008,1596.750000,5.2220E-008
1596.800000,-2.2630E-008,1596.800000,-2.2630E-008,1596.800000,-2.2630E-008
1596.850000,3.1290E-008,1596.850000,3.1290E-008,1596.850000,3.1290E-008
1596.900000,9.5220E-008,1596.900000,9.5220E-008,1596.900000,9.5220E-008
1596.950000,1.0170E-008,1596.950000,1.0170E-008,1596.950000,1.0170E-008
1597.000000,-4.9690E-010,1597.000000,-4.9690E-010,1597.000000,-4.9690E-010
1597.050000,5.3080E-008,1597.050000,5.3080E-008,1597.050000,5.3080E-008
1597.100000,2.3710E-009,1597.100000,2.3710E-009,1597.100000,2.3710E-009
1597.150000,-1.2580E-008,1597.150000,-1.2580E-008,1597.150000,-1.2580E-008
1597.200000,2.2520E-008,1597.200000,2.2520E-008,1597.200000,2.2520E-008
1597.250000,4.9720E-008,1597.250000,4.9720E-008,1597.250000,4.9720E-008
1597.300000,-3.6860E-008,1597.300000,-3.6860E-008,1597.300000,-3.6860E-008
1597.350000,3.3530E-008,1597.350000,3.3530E-008,1597.350000,3.3530E-008
1597.400000,-1.2930E-008,1597.400000,-1.2930E-008,1597.400000,-1.2930E-008
1597.450000,3.7700E-008,1597.450000,3.7700E-008,1597.450000,3.7700E-008
1597.500000,5.7540E-010,1597.500000,5.7540E-010,1597.500000,5.7540E-010
1597.550000,-3.6100E-010,1597.550000,-3.6100E-010,1597.550000,-3.6100E-010
1597.600000,5.0710E-008,1597.600000,5.0710E-008,1597.600000,5.0710E-008
1597.650000,-2.5240E-008,1597.650000,-2.5240E-008,1597.650000,-2.5240E-008
1597.700000,-2.3540E-008,1597.700000,-2.3540E-008,1597.700000,-2.3540E-008
1597.750000,3.5440E-008,1597.750000,3.5440E-008,1597.750000,3.5440E-008
1597.800000,6.1820E-009,1597.800000,6.1820E-009,1597.800000,6.1820E-009
1597.850000,2.9820E-008,1597.850000,2.9820E-008,1597.850000,2.9820E-008
1597.900000,3.0010E-008,1597.900000,3.0010E-008,1597.900000,3.0010E-008
1597.950000,5.6060E-008,1597.950000,5.6060E-008,1597.950000,5.6060E-008
1598.000000,1.2460E-008,1598.000000,1.2460E-008,1598.000000,1.2460E-008
1598.050000,1.9660E-008,1598.050000,1.9660E-008,1598.050000,1.9660E-008
1598.100000,4.9900E-008,1598.100000,4.9900E-008,1598.100000,4.9900E-008
1598.150000,-1.8280E-008,1598.150000,-1.8280E-008,1598.150000,-1.8280E-008
1598.200000,-3.6590E-008,1598.200000,-3.6590E-008,1598.200000,-3.6590E-008
1598.250000,4.6930E-008,1598.250000,4.6930E-008,1598.250000,4.6930E-008
1598.300000,1.6840E-008,1598.300000,1.6840E-008,1598.300000,1.6840E-008
1598.350000,2.2110E-008,1598.350000,2.2110E-008,1598.350000,2.2110E-008
1598.400000,5.4300E-008,1598.400000,5.4300E-008,1598.400000,5.4300E-008
1598.450000,3.9680E-008,1598.450000,3.9680E-008,1598.450000,3.9680E-008
1598.500000,7.4850E-008,1598.500000,7.4850E-008,1598.500000,7.4850E-008
1598.550000,1.8020E-008,1598.550000,1.8020E-008,1598.550000,1.8020E-008
1598.600000,-1.3110E-008,1598.600000,-1.3110E-008,1598.600000,-1.3110E-008
1598.650000,5.6610E-008,1598.650000,5.6610E-008,1598.650000,5.6610E-008
1598.700000,7.2360E-009,1598.700000,7.2360E-009,1598.700000,7.2360E-009
1598.750000,5.4820E-008,1598.750000,5.4820E-008,1598.750000,5.4820E-008
1598.800000,2.6050E-008,1598.800000,2.6050E-008,1598.800000,2.6050E-008
1598.850000,6.2620E-008,1598.850000,6.2620E-008,1598.850000,6.2620E-008
1598.900000,8.1380E-008,1598.900000,8.1380E-008,1598.900000,8.1380E-008
1598.950000,3.6710E-008,1598.950000,3.6710E-008,1598.950000,3.6710E-008
1599.000000,1.1290E-008,1599.000000,1.1290E-008,1599.000000,1.1290E-008
1599.050000,7.8830E-008,1599.050000,7.8830E-008,1599.050000,7.8830E-008
1599.100000,1.7380E-008,1599.100000,1.7380E-008,1599.100000,1.7380E-008
1599.150000,1.0400E-008,1599.150000,1.0400E-008,1599.150000,1.0400E-008
1599.200000,1.6710E-008,1599.200000,1.6710E-008,1599.200000,1.6710E-008
1599.250000,4.5250E-008,1599.250000,4.5250E-008,1599.250000,4.5250E-008
1599.300000,-5.9740E-010,1599.300000,-5.9740E-010,1599.300000,-5.9740E-010
1599.350000,1.2050E-008,1599.350000,1.2050E-008,1599.350000,1.2050E-008
1599.400000,2.7340E-008,1599.400000,2.7340E-008,1599.400000,2.7340E-008
1599.450000,1.8350E-008,1599.450000,1.8350E-008,1599.450000,1.8350E-008
1599.500000,5.9060E-009,1599.500000,5.9060E-009,1599.500000,5.9060E-009
1599.550000,1.8490E-008,1599.550000,1.8490E-008,1599.550000,1.8490E-008
1599.600000,1.3950E-008,1599.600000,1.3950E-008,1599.600000,1.3950E-008
1599.650000,6.0470E-008,1599.650000,6.0470E-008,1599.650000,6.0470E-008
1599.700000,4.6690E-008,1599.700000,4.6690E-008,1599.700000,4.6690E-008
1599.750000,1.6320E-008,1599.750000,1.6320E-008,1599.750000,1.6320E-008
1599.800000,-2.4370E-008,1599.800000,-2.4370E-008,1599.800000,-2.4370E-008
1599.850000,5.6920E-009,1599.850000,5.6920E-009,1599.850000,5.6920E-009
1599.900000,1.3970E-008,1599.900000,1.3970E-008,1599.900000,1.3970E-008
1599.950000,5.2910E-008,1599.950000,5.2910E-008,1599.950000,5.2910E-008
1600.000000,2.7860E-008,1600.000000,2.7860E-008,1600.000000,2.7860E-008
1600.050000,4.5780E-008,1600.050000,4.5780E-008,1600.050000,4.5780E-008
1600.100000,7.9720E-008,1600.100000,7.9720E-008,1600.100000,7.9720E-008
1600.150000,1.5730E-008,1600.150000,1.5730E-008,1600.150000,1.5730E-008
1600.200000,7.3960E-008,1600.200000,7.3960E-008,1600.200000,7.3960E-008
1600.250000,4.2480E-008,1600.250000,4.2480E-008,1600.250000,4.2480E-008
1600.300000,1.2650E-008,1600.300000,1.2650E-008,1600.300000,1.2650E-008
1600.350000,4.1190E-008,1600.350000,4.1190E-008,1600.350000,4.1190E-008
1600.400000,1.1130E-009,1600.400000,1.1130E-009,1600.400000,1.1130E-009
1600.450000,3.4270E-008,1600.450000,3.4270E-008,1600.450000,3.4270E-008
1600.500000,9.8090E-009,1600.500000,9.8090E-009,1600.500000,9.8090E-009
1600.550000,1.8080E-008,1600.550000,1.8080E-008,1600.550000,1.8080E-008
1600.600000,4.1530E-008,1600.600000,4.1530E-008,1600.600000,4.1530E-008
1600.650000,2.5600E-008,1600.650000,2.5600E-008,1600.650000,2.5600E-008
1600.700000,-1.0350E-009,1600.700000,-1.0350E-009,1600.700000,-1.0350E-009
1600.750000,-2.8560E-008,1600.750000,-2.8560E-008,1600.750000,-2.8560E-008
1600.800000,4.2480E-008,1600.800000,4.2480E-008,1600.800000,4.2480E-008
1600.850000,3.9330E-008,1600.850000,3.9330E-008,1600.850000,3.9330E-008
1600.900000,3.8370E-008,1600.900000,3.8370E-008,1600.900000,3.8370E-008
1600.950000,2.9610E-009,1600.950000,2.9610E-009,1600.950000,2.9610E-009
1601.000000,9.1330E-009,1601.000000,9.1330E-009,1601.000000,9.1330E-009
1601.050000,4.5380E-008,1601.050000,4.5380E-008,1601.050000,4.5380E-008
1601.100000,2.7630E-008,1601.100000,2.7630E-008,1601.100000,2.7630E-008
1601.150000,1.8890E-009,1601.150000,1.8890E-009,1601.150000,1.8890E-009
1601.200000,-2.0640E-008,1601.200000,-2.0640E-008,1601.200000,-2.0640E-008
1601.250000,9.6310E-009,1601.250000,9.6310E-009,1601.250000,9.6310E-009
1601.300000,-4.9910E-008,1601.300000,-4.9910E-008,1601.300000,-4.9910E-008
1601.350000,-3.1570E-008,1601.350000,-3.1570E-008,1601.350000,-3.1570E-008
1601.400000,-2.7730E-008,1601.400000,-2.7730E-008,1601.400000,-2.7730E-008
1601.450000,1.5400E-009,1601.450000,1.5400E-009,1601.450000,1.5400E-009
1601.500000,6.7230E-008,1601.500000,6.7230E-008,1601.500000,6.7230E-008
1601.550000,3.3020E-008,1601.550000,3.3020E-008,1601.550000,3.3020E-008
1601.600000,-3.4460E-008,1601.600000,-3.4460E-008,1601.600000,-3.4460E-008
1601.650000,-1.1000E-008,1601.650000,-1.1000E-008,1601.650000,-1.1000E-008
1601.700000,2.4170E-008,1601.700000,2.4170E-008,1601.700000,2.4170E-008
1601.750000,3.6850E-008,1601.750000,3.6850E-008,1601.750000,3.6850E-008
1601.800000,-1.8160E-008,1601.800000,-1.8160E-008,1601.800000,-1.8160E-008
1601.850000,-2.4720E-008,1601.850000,-2.4720E-008,1601.850000,-2.4720E-008
1601.900000,2.3910E-008,1601.900000,2.3910E-008,1601.900000,2.3910E-008
1601.950000,6.7870E-008,1601.950000,6.7870E-008,1601.950000,6.7870E-008
1602.000000,6.9510E-008,1602.000000,6.9510E-008,1602.000000,6.9510E-008
1602.050000,9.2610E-009,1602.050000,9.2610E-009,1602.050000,9.2610E-009
1602.100000,6.5960E-008,1602.100000,6.5960E-008,1602.100000,6.5960E-008
1602.150000,3.8380E-008,1602.150000,3.8380E-008,1602.150000,3.8380E-008
1602.200000,2.9380E-008,1602.200000,2.9380E-008,1602.200000,2.9380E-008
1602.250000,1.1880E-008,1602.250000,1.1880E-008,1602.250000,1.1880E-008
1602.300000,5.3160E-009,1602.300000,5.3160E-009,1602.300000,5.3160E-009
1602.350000,1.6390E-008,1602.350000,1.6390E-008,1602.350000,1.6390E-008
1602.400000,6.8690E-008,1602.400000,6.8690E-008,1602.400000,6.8690E-008
1602.450000,-2.5730E-009,1602.450000,-2.5730E-009,1602.450000,-2.5730E-009
1602.500000,-1.8310E-009,1602.500000,-1.8310E-009,1602.500000,-1.8310E-009
1602.550000,7.4650E-008,1602.550000,7.4650E-008,1602.550000,7.4650E-008
1602.600000,3.6760E-008,1602.600000,3.6760E-008,1602.600000,3.6760E-008
1602.650000,-1.5190E-008,1602.650000,-1.5190E-008,1602.650000,-1.5190E-008
1602.700000,-1.9970E-008,1602.700000,-1.9970E-008,1602.700000,-1.9970E-008
1602.750000,5.2290E-008,1602.750000,5.2290E-008,1602.750000,5.2290E-008
1602.800000,7.0540E-009,1602.800000,7.0540E-009,1602.800000,7.0540E-009
1602.850000,2.1820E-008,1602.850000,2.1820E-008,1602.850000,2.1820E-008
1602.900000,2.3200E-008,1602.900000,2.3200E-008,1602.900000,2.3200E-008
1602.950000,4.1290E-008,1602.950000,4.1290E-008,1602.950000,4.1290E-008
1603.000000,3.1030E-008,1603.000000,3.1030E-008,1603.000000,3.1030E-008
1603.050000,4.6520E-008,1603.050000,4.6520E-008,1603.050000,4.6520E-008
1603.100000,5.8710E-008,1603.100000,5.8710E-008,1603.100000,5.8710E-008
1603.150000,1.9460E-009,1603.150000,1.9460E-009,1603.150000,1.9460E-009
1603.200000,4.3970E-008,1603.200000,4.3970E-008,1603.200000,4.3970E-008
1603.250000,-5.0370E-008,1603.250000,-5.0370E-008,1603.250000,-5.0370E-008
1603.300000,5.4000E-008,1603.300000,5.4000E-008,1603.300000,5.4000E-008
1603.350000,8.0560E-008,1603.350000,8.0560E-008,1603.350000,8.0560E-008
1603.400000,-6.0240E-009,1603.400000,-6.0240E-009,1603.400000,-6.0240E-009
1603.450000,5.2060E-008,1603.450000,5.2060E-008,1603.450000,5.2060E-008
1603.500000,7.2400E-009,1603.500000,7.2400E-009,1603.500000,7.2400E-009
1603.550000,3.6030E-008,1603.550000,3.6030E-008,1603.550000,3.6030E-008
1603.600000,1.0070E-008,1603.600000,1.0070E-008,1603.600000,1.0070E-008
1603.650000,-2.7770E-008,1603.650000,-2.7770E-008,1603.650000,-2.7770E-008
1603.700000,-1.4290E-009,1603.700000,-1.4290E-009,1603.700000,-1.4290E-009
1603.750000,-1.5440E-008,1603.750000,-1.5440E-008,1603.750000,-1.5440E-008
1603.800000,6.0420E-008,1603.800000,6.0420E-008,1603.800000,6.0420E-008
1603.850000,1.8270E-008,1603.850000,1.8270E-008,1603.850000,1.8270E-008
1603.900000,2.2480E-008,1603.900000,2.2480E-008,1603.900000,2.2480E-008
1603.950000,4.0370E-008,1603.950000,4.0370E-008,1603.950000,4.0370E-008
1604.000000,2.1450E-008,1604.000000,2.1450E-008,1604.000000,2.1450E-008
1604.050000,-4.6780E-009,1604.050000,-4.6780E-009,1604.050000,-4.6780E-009
1604.100000,1.7370E-008,1604.100000,1.7370E-008,1604.100000,1.7370E-008
1604.150000,-1.7880E-008,1604.150000,-1.7880E-008,1604.150000,-1.7880E-008
1604.200000,2.7990E-008,1604.200000,2.7990E-008,1604.200000,2.7990E-008
