1571.450000,1.2830E-004,1571.450000,1.2830E-004,1571.450000,1.2830E-004
1571.500000,1.2920E-004,1571.500000,1.2920E-004,1571.500000,1.2920E-004
1571.550000,1.2870E-004,1571.550000,1.2870E-004,1571.550000,1.2870E-004
1571.600000,1.2810E-004,1571.600000,1.2810E-004,1571.600000,1.2810E-004
1571.650000,1.2780E-004,1571.650000,1.2780E-004,1571.650000,1.2780E-004
1571.700000,1.2750E-004,1571.700000,1.2750E-004,1571.700000,1.2750E-004
1571.750000,1.2730E-004,1571.750000,1.2730E-004,1571.750000,1.2730E-004
1571.800000,1.2690E-004,1571.800000,1.2690E-004,1571.800000,1.2690E-004
1571.850000,1.2560E-004,1571.850000,1.2560E-004,1571.850000,1.2560E-004
1571.900000,1.2390E-004,1571.900000,1.2390E-004,1571.900000,1.2390E-004
1571.950000,1.2240E-004,1571.950000,1.2240E-004,1571.950000,1.2240E-004
1572.000000,1.2120E-004,1572.000000,1.2120E-004,1572.000000,1.2120E-004
1572.050000,1.2010E-004,1572.050000,1.2010E-004,1572.050000,1.2010E-004
1572.100000,1.1770E-004,1572.100000,1.1770E-004,1572.100000,1.1770E-004
1572.150000,1.1570E-004,1572.150000,1.1570E-004,1572.150000,1.1570E-004
1572.200000,1.1280E-004,1572.200000,1.1280E-004,1572.200000,1.1280E-004
1572.250000,1.1090E-004,1572.250000,1.1090E-004,1572.250000,1.1090E-004
1572.300000,1.0930E-004,1572.300000,1.0930E-004,1572.300000,1.0930E-004
1572.350000,1.0660E-004,1572.350000,1.0660E-004,1572.350000,1.0660E-004
1572.400000,1.0300E-004,1572.400000,1.0300E-004,1572.400000,1.0300E-004
1572.450000,1.0050E-004,1572.450000,1.0050E-004,1572.450000,1.0050E-004
1572.500000,9.7270E-005,1572.500000,9.7270E-005,1572.500000,9.7270E-005
1572.550000,9.4410E-005,1572.550000,9.4410E-005,1572.550000,9.4410E-005
1572.600000,9.1230E-005,1572.600000,9.1230E-005,1572.600000,9.1230E-005
1572.650000,8.8160E-005,1572.650000,8.8160E-005,1572.650000,8.8160E-005
1572.700000,8.4680E-005,1572.700000,8.4680E-005,1572.700000,8.4680E-005
1572.750000,8.1250E-005,1572.750000,8.1250E-005,1572.750000,8.1250E-005
1572.800000,7.8600E-005,1572.800000,7.8600E-005,1572.800000,7.8600E-005
1572.850000,7.5820E-005,1572.850000,7.5820E-005,1572.850000,7.5820E-005
1572.900000,7.2650E-005,1572.900000,7.2650E-005,1572.900000,7.2650E-005
1572.950000,6.9300E-005,1572.950000,6.9300E-005,1572.950000,6.9300E-005
1573.000000,6.6190E-005,1573.000000,6.6190E-005,1573.000000,6.6190E-005
1573.050000,6.3230E-005,1573.050000,6.3230E-005,1573.050000,6.3230E-005
1573.100000,6.0560E-005,1573.100000,6.0560E-005,1573.100000,6.0560E-005
1573.150000,5.7970E-005,1573.150000,5.7970E-005,1573.150000,5.7970E-005
1573.200000,5.5400E-005,1573.200000,5.5400E-005,1573.200000,5.5400E-005
1573.250000,5.2740E-005,1573.250000,5.2740E-005,1573.250000,5.2740E-005
1573.300000,5.0250E-005,1573.300000,5.0250E-005,1573.300000,5.0250E-005
1573.350000,4.8260E-005,1573.350000,4.8260E-005,1573.350000,4.8260E-005
1573.400000,4.6170E-005,1573.400000,4.6170E-005,1573.400000,4.6170E-005
1573.450000,4.4120E-005,1573.450000,4.4120E-005,1573.450000,4.4120E-005
1573.500000,4.1800E-005,1573.500000,4.1800E-005,1573.500000,4.1800E-005
1573.550000,3.9950E-005,1573.550000,3.9950E-005,1573.550000,3.9950E-005
1573.600000,3.8210E-005,1573.600000,3.8210E-005,1573.600000,3.8210E-005
1573.650000,3.6620E-005,1573.650000,3.6620E-005,1573.650000,3.6620E-005
1573.700000,3.5190E-005,1573.700000,3.5190E-005,1573.700000,3.5190E-005
1573.750000,3.3520E-005,1573.750000,3.3520E-005,1573.750000,3.3520E-005
1573.800000,3.1940E-005,1573.800000,3.1940E-005,1573.800000,3.1940E-005
1573.850000,3.0520E-005,1573.850000,3.0520E-005,1573.850000,3.0520E-005
1573.900000,2.9390E-005,1573.900000,2.9390E-005,1573.900000,2.9390E-005
1573.950000,2.8200E-005,1573.950000,2.8200E-005,1573.950000,2.8200E-005
1574.000000,2.6990E-005,1574.000000,2.6990E-005,1574.000000,2.6990E-005
1574.050000,2.5900E-005,1574.050000,2.5900E-005,1574.050000,2.5900E-005
1574.100000,2.4650E-005,1574.100000,2.4650E-005,1574.100000,2.4650E-005
1574.150000,2.3790E-005,1574.150000,2.3790E-005,1574.150000,2.3790E-005
1574.200000,2.2950E-005,1574.200000,2.2950E-005,1574.200000,2.2950E-005
1574.250000,2.1870E-005,1574.250000,2.1870E-005,1574.250000,2.1870E-005
1574.300000,2.1070E-005,1574.300000,2.1070E-005,1574.300000,2.1070E-005
1574.350000,1.9980E-005,1574.350000,1.9980E-005,1574.350000,1.9980E-005
1574.400000,1.9370E-005,1574.400000,1.9370E-005,1574.400000,1.9370E-005
1574.450000,1.8750E-005,1574.450000,1.8750E-005,1574.450000,1.8750E-005
1574.500000,1.8190E-005,1574.500000,1.8190E-005,1574.500000,1.8190E-005
1574.550000,1.7570E-005,1574.550000,1.7570E-005,1574.550000,1.7570E-005
1574.600000,1.6890E-005,1574.600000,1.6890E-005,1574.600000,1.6890E-005
1574.650000,1.6220E-005,1574.650000,1.6220E-005,1574.650000,1.6220E-005
1574.700000,1.5660E-005,1574.700000,1.5660E-005,1574.700000,1.5660E-005
1574.750000,1.5290E-005,1574.750000,1.5290E-005,1574.750000,1.5290E-005
1574.800000,1.4830E-005,1574.800000,1.4830E-005,1574.800000,1.4830E-005
1574.850000,1.4240E-005,1574.850000,1.4240E-005,1574.850000,1.4240E-005
1574.900000,1.3790E-005,1574.900000,1.3790E-005,1574.900000,1.3790E-005
1574.950000,1.3330E-005,1574.950000,1.3330E-005,1574.950000,1.3330E-005
1575.000000,1.3010E-005,1575.000000,1.3010E-005,1575.000000,1.3010E-005
1575.050000,1.2670E-005,1575.050000,1.2670E-005,1575.050000,1.2670E-005
1575.100000,1.2380E-005,1575.100000,1.2380E-005,1575.100000,1.2380E-005
1575.150000,1.1730E-005,1575.150000,1.1730E-005,1575.150000,1.1730E-005
1575.200000,1.1500E-005,1575.200000,1.1500E-005,1575.200000,1.1500E-005
1575.250000,1.1280E-005,1575.250000,1.1280E-005,1575.250000,1.1280E-005
1575.300000,1.0940E-005,1575.300000,1.0940E-005,1575.300000,1.0940E-005
1575.350000,1.0690E-005,1575.350000,1.0690E-005,1575.350000,1.0690E-005
1575.400000,1.0380E-005,1575.400000,1.0380E-005,1575.400000,1.0380E-005
1575.450000,1.0010E-005,1575.450000,1.0010E-005,1575.450000,1.0010E-005
1575.500000,9.8600E-006,1575.500000,9.8600E-006,1575.500000,9.8600E-006
1575.550000,9.6660E-006,1575.550000,9.6660E-006,1575.550000,9.6660E-006
1575.600000,9.3800E-006,1575.600000,9.3800E-006,1575.600000,9.3800E-006
1575.650000,9.2680E-006,1575.650000,9.2680E-006,1575.650000,9.2680E-006
1575.700000,9.0050E-006,1575.700000,9.0050E-006,1575.700000,9.0050E-006
1575.750000,8.7160E-006,1575.750000,8.7160E-006,1575.750000,8.7160E-006
1575.800000,8.6100E-006,1575.800000,8.6100E-006,1575.800000,8.6100E-006
1575.850000,8.3910E-006,1575.850000,8.3910E-006,1575.850000,8.3910E-006
1575.900000,8.2370E-006,1575.900000,8.2370E-006,1575.900000,8.2370E-006
1575.950000,8.0060E-006,1575.950000,8.0060E-006,1575.950000,8.0060E-006
1576.000000,7.8560E-006,1576.000000,7.8560E-006,1576.000000,7.8560E-006
1576.050000,7.6720E-006,1576.050000,7.6720E-006,1576.050000,7.6720E-006
1576.100000,7.5350E-006,1576.100000,7.5350E-006,1576.100000,7.5350E-006
1576.150000,7.3750E-006,1576.150000,7.3750E-006,1576.150000,7.3750E-006
1576.200000,7.2890E-006,1576.200000,7.2890E-006,1576.200000,7.2890E-006
1576.250000,7.0230E-006,1576.250000,7.0230E-006,1576.250000,7.0230E-006
1576.300000,6.8390E-006,1576.300000,6.8390E-006,1576.300000,6.8390E-006
1576.350000,6.7670E-006,1576.350000,6.7670E-006,1576.350000,6.7670E-006
1576.400000,6.7240E-006,1576.400000,6.7240E-006,1576.400000,6.7240E-006
1576.450000,6.5020E-006,1576.450000,6.5020E-006,1576.450000,6.5020E-006
1576.500000,6.5280E-006,1576.500000,6.5280E-006,1576.500000,6.5280E-006
1576.550000,6.3550E-006,1576.550000,6.3550E-006,1576.550000,6.3550E-006
1576.600000,6.3880E-006,1576.600000,6.3880E-006,1576.600000,6.3880E-006
1576.650000,6.1700E-006,1576.650000,6.1700E-006,1576.650000,6.1700E-006
1576.700000,6.1790E-006,1576.700000,6.1790E-006,1576.700000,6.1790E-006
1576.750000,5.9550E-006,1576.750000,5.9550E-006,1576.750000,5.9550E-006
1576.800000,5.8290E-006,1576.800000,5.8290E-006,1576.800000,5.8290E-006
1576.850000,5.8470E-006,1576.850000,5.8470E-006,1576.850000,5.8470E-006
1576.900000,5.7470E-006,1576.900000,5.7470E-006,1576.900000,5.7470E-006
1576.950000,5.6600E-006,1576.950000,5.6600E-006,1576.950000,5.6600E-006
1577.000000,5.5550E-006,1577.000000,5.5550E-006,1577.000000,5.5550E-006
1577.050000,5.5300E-006,1577.050000,5.5300E-006,1577.050000,5.5300E-006
1577.100000,5.4450E-006,1577.100000,5.4450E-006,1577.100000,5.4450E-006
1577.150000,5.3790E-006,1577.150000,5.3790E-006,1577.150000,5.3790E-006
1577.200000,5.3550E-006,1577.200000,5.3550E-006,1577.200000,5.3550E-006
1577.250000,5.3610E-006,1577.250000,5.3610E-006,1577.250000,5.3610E-006
1577.300000,5.1890E-006,1577.300000,5.1890E-006,1577.300000,5.1890E-006
1577.350000,5.1860E-006,1577.350000,5.1860E-006,1577.350000,5.1860E-006
1577.400000,5.0300E-006,1577.400000,5.0300E-006,1577.400000,5.0300E-006
1577.450000,5.0090E-006,1577.450000,5.0090E-006,1577.450000,5.0090E-006
1577.500000,4.9530E-006,1577.500000,4.9530E-006,1577.500000,4.9530E-006
1577.550000,4.9240E-006,1577.550000,4.9240E-006,1577.550000,4.9240E-006
1577.600000,4.8500E-006,1577.600000,4.8500E-006,1577.600000,4.8500E-006
1577.650000,4.7750E-006,1577.650000,4.7750E-006,1577.650000,4.7750E-006
1577.700000,4.7440E-006,1577.700000,4.7440E-006,1577.700000,4.7440E-006
1577.750000,4.7260E-006,1577.750000,4.7260E-006,1577.750000,4.7260E-006
1577.800000,4.5560E-006,1577.800000,4.5560E-006,1577.800000,4.5560E-006
1577.850000,4.5310E-006,1577.850000,4.5310E-006,1577.850000,4.5310E-006
1577.900000,4.5530E-006,1577.900000,4.5530E-006,1577.900000,4.5530E-006
1577.950000,4.5370E-006,1577.950000,4.5370E-006,1577.950000,4.5370E-006
1578.000000,4.6170E-006,1578.000000,4.6170E-006,1578.000000,4.6170E-006
1578.050000,4.4300E-006,1578.050000,4.4300E-006,1578.050000,4.4300E-006
1578.100000,4.4490E-006,1578.100000,4.4490E-006,1578.100000,4.4490E-006
1578.150000,4.3870E-006,1578.150000,4.3870E-006,1578.150000,4.3870E-006
1578.200000,4.2990E-006,1578.200000,4.2990E-006,1578.200000,4.2990E-006
1578.250000,4.3290E-006,1578.250000,4.3290E-006,1578.250000,4.3290E-006
1578.300000,4.3510E-006,1578.300000,4.3510E-006,1578.300000,4.3510E-006
1578.350000,4.2560E-006,1578.350000,4.2560E-006,1578.350000,4.2560E-006
1578.400000,4.3110E-006,1578.400000,4.3110E-006,1578.400000,4.3110E-006
1578.450000,4.2240E-006,1578.450000,4.2240E-006,1578.450000,4.2240E-006
1578.500000,4.2380E-006,1578.500000,4.2380E-006,1578.500000,4.2380E-006
1578.550000,4.2530E-006,1578.550000,4.2530E-006,1578.550000,4.2530E-006
1578.600000,4.1010E-006,1578.600000,4.1010E-006,1578.600000,4.1010E-006
1578.650000,4.1460E-006,1578.650000,4.1460E-006,1578.650000,4.1460E-006
1578.700000,4.1630E-006,1578.700000,4.1630E-006,1578.700000,4.1630E-006
1578.750000,4.1750E-006,1578.750000,4.1750E-006,1578.750000,4.1750E-006
1578.800000,4.1340E-006,1578.800000,4.1340E-006,1578.800000,4.1340E-006
1578.850000,4.0510E-006,1578.850000,4.0510E-006,1578.850000,4.0510E-006
1578.900000,4.0730E-006,1578.900000,4.0730E-006,1578.900000,4.0730E-006
1578.950000,3.9920E-006,1578.950000,3.9920E-006,1578.950000,3.9920E-006
1579.000000,4.0880E-006,1579.000000,4.0880E-006,1579.000000,4.0880E-006
1579.050000,4.0720E-006,1579.050000,4.0720E-006,1579.050000,4.0720E-006
1579.100000,4.0260E-006,1579.100000,4.0260E-006,1579.100000,4.0260E-006
1579.150000,4.1260E-006,1579.150000,4.1260E-006,1579.150000,4.1260E-006
1579.200000,4.0660E-006,1579.200000,4.0660E-006,1579.200000,4.0660E-006
1579.250000,4.0080E-006,1579.250000,4.0080E-006,1579.250000,4.0080E-006
1579.300000,3.9790E-006,1579.300000,3.9790E-006,1579.300000,3.9790E-006
1579.350000,4.0190E-006,1579.350000,4.0190E-006,1579.350000,4.0190E-006
1579.400000,4.0630E-006,1579.400000,4.0630E-006,1579.400000,4.0630E-006
1579.450000,4.0080E-006,1579.450000,4.0080E-006,1579.450000,4.0080E-006
1579.500000,3.9640E-006,1579.500000,3.9640E-006,1579.500000,3.9640E-006
1579.550000,4.0550E-006,1579.550000,4.0550E-006,1579.550000,4.0550E-006
1579.600000,4.0040E-006,1579.600000,4.0040E-006,1579.600000,4.0040E-006
1579.650000,3.9960E-006,1579.650000,3.9960E-006,1579.650000,3.9960E-006
1579.700000,4.0460E-006,1579.700000,4.0460E-006,1579.700000,4.0460E-006
1579.750000,4.0010E-006,1579.750000,4.0010E-006,1579.750000,4.0010E-006
1579.800000,3.9250E-006,1579.800000,3.9250E-006,1579.800000,3.9250E-006
1579.850000,4.1180E-006,1579.850000,4.1180E-006,1579.850000,4.1180E-006
1579.900000,4.0060E-006,1579.900000,4.0060E-006,1579.900000,4.0060E-006
1579.950000,4.1320E-006,1579.950000,4.1320E-006,1579.950000,4.1320E-006
1580.000000,4.2500E-006,1580.000000,4.2500E-006,1580.000000,4.2500E-006
1580.050000,4.0890E-006,1580.050000,4.0890E-006,1580.050000,4.0890E-006
1580.100000,4.1360E-006,1580.100000,4.1360E-006,1580.100000,4.1360E-006
1580.150000,4.1840E-006,1580.150000,4.1840E-006,1580.150000,4.1840E-006
1580.200000,4.2220E-006,1580.200000,4.2220E-006,1580.200000,4.2220E-006
1580.250000,4.2450E-006,1580.250000,4.2450E-006,1580.250000,4.2450E-006
1580.300000,4.3370E-006,1580.300000,4.3370E-006,1580.300000,4.3370E-006
1580.350000,4.2700E-006,1580.350000,4.2700E-006,1580.350000,4.2700E-006
1580.400000,4.3620E-006,1580.400000,4.3620E-006,1580.400000,4.3620E-006
1580.450000,4.3440E-006,1580.450000,4.3440E-006,1580.450000,4.3440E-006
1580.500000,4.4040E-006,1580.500000,4.4040E-006,1580.500000,4.4040E-006
1580.550000,4.5140E-006,1580.550000,4.5140E-006,1580.550000,4.5140E-006
1580.600000,4.4510E-006,1580.600000,4.4510E-006,1580.600000,4.4510E-006
1580.650000,4.4930E-006,1580.650000,4.4930E-006,1580.650000,4.4930E-006
1580.700000,4.6630E-006,1580.700000,4.6630E-006,1580.700000,4.6630E-006
1580.750000,4.6700E-006,1580.750000,4.6700E-006,1580.750000,4.6700E-006
1580.800000,4.8870E-006,1580.800000,4.8870E-006,1580.800000,4.8870E-006
1580.850000,4.8150E-006,1580.850000,4.8150E-006,1580.850000,4.8150E-006
1580.900000,4.8120E-006,1580.900000,4.8120E-006,1580.900000,4.8120E-006
1580.950000,4.9240E-006,1580.950000,4.9240E-006,1580.950000,4.9240E-006
1581.000000,4.9250E-006,1581.000000,4.9250E-006,1581.000000,4.9250E-006
1581.050000,5.0990E-006,1581.050000,5.0990E-006,1581.050000,5.0990E-006
1581.100000,5.1270E-006,1581.100000,5.1270E-006,1581.100000,5.1270E-006
1581.150000,5.2370E-006,1581.150000,5.2370E-006,1581.150000,5.2370E-006
1581.200000,5.3390E-006,1581.200000,5.3390E-006,1581.200000,5.3390E-006
1581.250000,5.4000E-006,1581.250000,5.4000E-006,1581.250000,5.4000E-006
1581.300000,5.4430E-006,1581.300000,5.4430E-006,1581.300000,5.4430E-006
1581.350000,5.5280E-006,1581.350000,5.5280E-006,1581.350000,5.5280E-006
1581.400000,5.5550E-006,1581.400000,5.5550E-006,1581.400000,5.5550E-006
1581.450000,5.5930E-006,1581.450000,5.5930E-006,1581.450000,5.5930E-006
1581.500000,5.8020E-006,1581.500000,5.8020E-006,1581.500000,5.8020E-006
1581.550000,5.8380E-006,1581.550000,5.8380E-006,1581.550000,5.8380E-006
1581.600000,5.7740E-006,1581.600000,5.7740E-006,1581.600000,5.7740E-006
1581.650000,6.0620E-006,1581.650000,6.0620E-006,1581.650000,6.0620E-006
1581.700000,6.1210E-006,1581.700000,6.1210E-006,1581.700000,6.1210E-006
1581.750000,6.1200E-006,1581.750000,6.1200E-006,1581.750000,6.1200E-006
1581.800000,6.1770E-006,1581.800000,6.1770E-006,1581.800000,6.1770E-006
1581.850000,6.1210E-006,1581.850000,6.1210E-006,1581.850000,6.1210E-006
1581.900000,6.2800E-006,1581.900000,6.2800E-006,1581.900000,6.2800E-006
1581.950000,6.2310E-006,1581.950000,6.2310E-006,1581.950000,6.2310E-006
1582.000000,6.2530E-006,1582.000000,6.2530E-006,1582.000000,6.2530E-006
1582.050000,6.3160E-006,1582.050000,6.3160E-006,1582.050000,6.3160E-006
1582.100000,6.2570E-006,1582.100000,6.2570E-006,1582.100000,6.2570E-006
1582.150000,6.3380E-006,1582.150000,6.3380E-006,1582.150000,6.3380E-006
1582.200000,6.2550E-006,1582.200000,6.2550E-006,1582.200000,6.2550E-006
1582.250000,6.2690E-006,1582.250000,6.2690E-006,1582.250000,6.2690E-006
1582.300000,6.0880E-006,1582.300000,6.0880E-006,1582.300000,6.0880E-006
1582.350000,6.0520E-006,1582.350000,6.0520E-006,1582.350000,6.0520E-006
1582.400000,5.9710E-006,1582.400000,5.9710E-006,1582.400000,5.9710E-006
1582.450000,5.8900E-006,1582.450000,5.8900E-006,1582.450000,5.8900E-006
1582.500000,5.7650E-006,1582.500000,5.7650E-006,1582.500000,5.7650E-006
1582.550000,5.5330E-006,1582.550000,5.5330E-006,1582.550000,5.5330E-006
1582.600000,5.5520E-006,1582.600000,5.5520E-006,1582.600000,5.5520E-006
1582.650000,5.2940E-006,1582.650000,5.2940E-006,1582.650000,5.2940E-006
1582.700000,5.0740E-006,1582.700000,5.0740E-006,1582.700000,5.0740E-006
1582.750000,5.0150E-006,1582.750000,5.0150E-006,1582.750000,5.0150E-006
1582.800000,4.8360E-006,1582.800000,4.8360E-006,1582.800000,4.8360E-006
1582.850000,4.7060E-006,1582.850000,4.7060E-006,1582.850000,4.7060E-006
1582.900000,4.4010E-006,1582.900000,4.4010E-006,1582.900000,4.4010E-006
1582.950000,4.3210E-006,1582.950000,4.3210E-006,1582.950000,4.3210E-006
1583.000000,4.1020E-006,1583.000000,4.1020E-006,1583.000000,4.1020E-006
1583.050000,3.8240E-006,1583.050000,3.8240E-006,1583.050000,3.8240E-006
1583.100000,3.6440E-006,1583.100000,3.6440E-006,1583.100000,3.6440E-006
1583.150000,3.4080E-006,1583.150000,3.4080E-006,1583.150000,3.4080E-006
1583.200000,3.2890E-006,1583.200000,3.2890E-006,1583.200000,3.2890E-006
1583.250000,3.0600E-006,1583.250000,3.0600E-006,1583.250000,3.0600E-006
1583.300000,2.8560E-006,1583.300000,2.8560E-006,1583.300000,2.8560E-006
1583.350000,2.7840E-006,1583.350000,2.7840E-006,1583.350000,2.7840E-006
1583.400000,2.5330E-006,1583.400000,2.5330E-006,1583.400000,2.5330E-006
1583.450000,2.4390E-006,1583.450000,2.4390E-006,1583.450000,2.4390E-006
1583.500000,2.3610E-006,1583.500000,2.3610E-006,1583.500000,2.3610E-006
1583.550000,2.1060E-006,1583.550000,2.1060E-006,1583.550000,2.1060E-006
1583.600000,1.9260E-006,1583.600000,1.9260E-006,1583.600000,1.9260E-006
1583.650000,1.9180E-006,1583.650000,1.9180E-006,1583.650000,1.9180E-006
1583.700000,1.7540E-006,1583.700000,1.7540E-006,1583.700000,1.7540E-006
1583.750000,1.6600E-006,1583.750000,1.6600E-006,1583.750000,1.6600E-006
1583.800000,1.6670E-006,1583.800000,1.6670E-006,1583.800000,1.6670E-006
1583.850000,1.4980E-006,1583.850000,1.4980E-006,1583.850000,1.4980E-006
1583.900000,1.4670E-006,1583.900000,1.4670E-006,1583.900000,1.4670E-006
1583.950000,1.4470E-006,1583.950000,1.4470E-006,1583.950000,1.4470E-006
1584.000000,1.2300E-006,1584.000000,1.2300E-006,1584.000000,1.2300E-006
1584.050000,1.1190E-006,1584.050000,1.1190E-006,1584.050000,1.1190E-006
1584.100000,1.1750E-006,1584.100000,1.1750E-006,1584.100000,1.1750E-006
1584.150000,1.0240E-006,1584.150000,1.0240E-006,1584.150000,1.0240E-006
1584.200000,9.2020E-007,1584.200000,9.2020E-007,1584.200000,9.2020E-007
1584.250000,8.3190E-007,1584.250000,8.3190E-007,1584.250000,8.3190E-007
1584.300000,7.5460E-007,1584.300000,7.5460E-007,1584.300000,7.5460E-007
1584.350000,8.1220E-007,1584.350000,8.1220E-007,1584.350000,8.1220E-007
1584.400000,6.5790E-007,1584.400000,6.5790E-007,1584.400000,6.5790E-007
1584.450000,6.5380E-007,1584.450000,6.5380E-007,1584.450000,6.5380E-007
1584.500000,6.1570E-007,1584.500000,6.1570E-007,1584.500000,6.1570E-007
1584.550000,5.6440E-007,1584.550000,5.6440E-007,1584.550000,5.6440E-007
1584.600000,5.6850E-007,1584.600000,5.6850E-007,1584.600000,5.6850E-007
1584.650000,5.4790E-007,1584.650000,5.4790E-007,1584.650000,5.4790E-007
1584.700000,5.9890E-007,1584.700000,5.9890E-007,1584.700000,5.9890E-007
1584.750000,5.1340E-007,1584.750000,5.1340E-007,1584.750000,5.1340E-007
1584.800000,6.0390E-007,1584.800000,6.0390E-007,1584.800000,6.0390E-007
1584.850000,6.0300E-007,1584.850000,6.0300E-007,1584.850000,6.0300E-007
1584.900000,5.7750E-007,1584.900000,5.7750E-007,1584.900000,5.7750E-007
1584.950000,5.8030E-007,1584.950000,5.8030E-007,1584.950000,5.8030E-007
1585.000000,5.1140E-007,1585.000000,5.1140E-007,1585.000000,5.1140E-007
1585.050000,4.3270E-007,1585.050000,4.3270E-007,1585.050000,4.3270E-007
1585.100000,4.6230E-007,1585.100000,4.6230E-007,1585.100000,4.6230E-007
1585.150000,4.9020E-007,1585.150000,4.9020E-007,1585.150000,4.9020E-007
1585.200000,4.1600E-007,1585.200000,4.1600E-007,1585.200000,4.1600E-007
1585.250000,4.4310E-007,1585.250000,4.4310E-007,1585.250000,4.4310E-007
1585.300000,4.5050E-007,1585.300000,4.5050E-007,1585.300000,4.5050E-007
1585.350000,3.5230E-007,1585.350000,3.5230E-007,1585.350000,3.5230E-007
1585.400000,3.6870E-007,1585.400000,3.6870E-007,1585.400000,3.6870E-007
1585.450000,2.8390E-007,1585.450000,2.8390E-007,1585.450000,2.8390E-007
1585.500000,3.8520E-007,1585.500000,3.8520E-007,1585.500000,3.8520E-007
1585.550000,2.8260E-007,1585.550000,2.8260E-007,1585.550000,2.8260E-007
1585.600000,2.9910E-007,1585.600000,2.9910E-007,1585.600000,2.9910E-007
1585.650000,3.4310E-007,1585.650000,3.4310E-007,1585.650000,3.4310E-007
1585.700000,2.8370E-007,1585.700000,2.8370E-007,1585.700000,2.8370E-007
1585.750000,2.6950E-007,1585.750000,2.6950E-007,1585.750000,2.6950E-007
1585.800000,3.2900E-007,1585.800000,3.2900E-007,1585.800000,3.2900E-007
1585.850000,2.2990E-007,1585.850000,2.2990E-007,1585.850000,2.2990E-007
1585.900000,2.7540E-007,1585.900000,2.7540E-007,1585.900000,2.7540E-007
1585.950000,3.4410E-007,1585.950000,3.4410E-007,1585.950000,3.4410E-007
1586.000000,2.7810E-007,1586.000000,2.7810E-007,1586.000000,2.7810E-007
1586.050000,2.3160E-007,1586.050000,2.3160E-007,1586.050000,2.3160E-007
1586.100000,2.3880E-007,1586.100000,2.3880E-007,1586.100000,2.3880E-007
1586.150000,2.4620E-007,1586.150000,2.4620E-007,1586.150000,2.4620E-007
1586.200000,2.5050E-007,1586.200000,2.5050E-007,1586.200000,2.5050E-007
1586.250000,2.0170E-007,1586.250000,2.0170E-007,1586.250000,2.0170E-007
1586.300000,2.7510E-007,1586.300000,2.7510E-007,1586.300000,2.7510E-007
1586.350000,3.0540E-007,1586.350000,3.0540E-007,1586.350000,3.0540E-007
1586.400000,2.3060E-007,1586.400000,2.3060E-007,1586.400000,2.3060E-007
1586.450000,2.2760E-007,1586.450000,2.2760E-007,1586.450000,2.2760E-007
1586.500000,2.2500E-007,1586.500000,2.2500E-007,1586.500000,2.2500E-007
1586.550000,2.1800E-007,1586.550000,2.1800E-007,1586.550000,2.1800E-007
1586.600000,2.5540E-007,1586.600000,2.5540E-007,1586.600000,2.5540E-007
1586.650000,2.3650E-007,1586.650000,2.3650E-007,1586.650000,2.3650E-007
1586.700000,2.2380E-007,1586.700000,2.2380E-007,1586.700000,2.2380E-007
1586.750000,2.0850E-007,1586.750000,2.0850E-007,1586.750000,2.0850E-007
1586.800000,1.5900E-007,1586.800000,1.5900E-007,1586.800000,1.5900E-007
1586.850000,1.9910E-007,1586.850000,1.9910E-007,1586.850000,1.9910E-007
1586.900000,2.2160E-007,1586.900000,2.2160E-007,1586.900000,2.2160E-007
1586.950000,2.0830E-007,1586.950000,2.0830E-007,1586.950000,2.0830E-007
1587.000000,1.9590E-007,1587.000000,1.9590E-007,1587.000000,1.9590E-007
1587.050000,1.9170E-007,1587.050000,1.9170E-007,1587.050000,1.9170E-007
1587.100000,2.2620E-007,1587.100000,2.2620E-007,1587.100000,2.2620E-007
1587.150000,1.9320E-007,1587.150000,1.9320E-007,1587.150000,1.9320E-007
1587.200000,2.3800E-007,1587.200000,2.3800E-007,1587.200000,2.3800E-007
1587.250000,2.3470E-007,1587.250000,2.3470E-007,1587.250000,2.3470E-007
1587.300000,2.2450E-007,1587.300000,2.2450E-007,1587.300000,2.2450E-007
1587.350000,2.2190E-007,1587.350000,2.2190E-007,1587.350000,2.2190E-007
1587.400000,2.1410E-007,1587.400000,2.1410E-007,1587.400000,2.1410E-007
1587.450000,2.5910E-007,1587.450000,2.5910E-007,1587.450000,2.5910E-007
1587.500000,2.3420E-007,1587.500000,2.3420E-007,1587.500000,2.3420E-007
1587.550000,1.8170E-007,1587.550000,1.8170E-007,1587.550000,1.8170E-007
1587.600000,1.9630E-007,1587.600000,1.9630E-007,1587.600000,1.9630E-007
1587.650000,2.1220E-007,1587.650000,2.1220E-007,1587.650000,2.1220E-007
1587.700000,2.1540E-007,1587.700000,2.1540E-007,1587.700000,2.1540E-007
1587.750000,2.3420E-007,1587.750000,2.3420E-007,1587.750000,2.3420E-007
1587.800000,2.3630E-007,1587.800000,2.3630E-007,1587.800000,2.3630E-007
1587.850000,2.5470E-007,1587.850000,2.5470E-007,1587.850000,2.5470E-007
1587.900000,2.2760E-007,1587.900000,2.2760E-007,1587.900000,2.2760E-007
1587.950000,2.7120E-007,1587.950000,2.7120E-007,1587.950000,2.7120E-007
1588.000000,2.6210E-007,1588.000000,2.6210E-007,1588.000000,2.6210E-007
1588.050000,2.8520E-007,1588.050000,2.8520E-007,1588.050000,2.8520E-007
