,Ancho_espectral,Potencia,Theta2,Theta1,Theta3,Clases
1510,262.81801189464727,6.7787500000000005,120.0,160.0,0,0
1511,235.675106202209,6.857575000000001,120.0,164.0,0,0
1512,233.86372132540373,6.8935,120.0,168.0,0,0
1513,234.2259983007648,6.89645,120.0,172.0,0,0
1514,232.30314358538655,6.905525,120.0,176.0,0,0
1515,254.402039082413,6.908425,120.0,180.0,0,0
1516,267.4718776550553,6.865875,120.0,184.0,0,0
1517,290.29532710280387,6.787275,120.0,188.0,0,0
1518,255.6839422259984,6.704199999999999,120.0,192.0,0,0
1519,172.6389124893799,7.4093,124.0,0.0,0,2
1520,174.72897196261692,7.420725,124.0,4.0,0,2
1521,175.11911639762093,7.429225000000001,124.0,8.0,0,2
1522,181.64010195412084,7.399625,124.0,12.0,0,2
1523,165.97858963466456,7.312725,124.0,16.0,0,2
1524,212.40577740016988,7.27035,124.0,20.0,0,0
1525,197.7196261682243,7.067424999999999,124.0,24.0,0,2
1526,212.4893797790994,7.072275,124.0,28.0,0,2
1527,231.82939677145305,6.900925,124.0,32.0,0,0
1528,261.92625318606633,6.846875,124.0,36.0,0,0
1529,261.3967714528462,6.758674999999999,124.0,40.0,0,0
1530,289.4035683942227,6.715725,124.0,44.0,0,0
1531,290.49039932030587,6.661875,124.0,48.0,0,0
1532,286.92336448598144,6.668699999999999,124.0,52.0,0,0
1533,292.85913338997443,6.6666,124.0,56.0,0,0
1534,296.8720475785897,6.662375,124.0,60.0,0,0
1535,287.8429906542058,6.663025,124.0,64.0,0,0
1536,256.15768903993217,6.690775,124.0,68.0,0,0
1537,260.19847068819035,6.761475,124.0,72.0,0,0
1538,302.8914188615124,6.763075000000001,124.0,76.0,0,0
1539,214.0220900594732,6.631975,124.0,80.0,0,0
1540,215.22039082412903,6.838525,124.0,84.0,0,0
1541,226.6460492778249,6.921799999999999,124.0,88.0,0,0
1542,213.38113848768057,7.148325,124.0,92.0,0,2
1543,227.5099405267631,7.1526000000000005,124.0,96.0,0,0
1544,234.17026338147843,7.024775,124.0,100.0,0,0
1545,264.2949872557349,7.0032000000000005,124.0,104.0,0,0
1546,220.570943075616,6.975875,124.0,108.0,0,0
1547,253.6774851316909,7.045675,124.0,112.0,0,0
1548,251.4202209005948,6.9045,124.0,116.0,0,0
1549,263.82124044180136,6.834325,124.0,120.0,0,0
1550,268.6701784197112,6.8004750000000005,124.0,124.0,0,0
1551,299.7423959218352,6.792775,124.0,128.0,0,0
1552,302.02752761257443,6.666074999999999,124.0,132.0,0,0
1553,305.4552251486832,6.572575,124.0,136.0,0,0
1554,306.291248937978,6.5687999999999995,124.0,140.0,0,0
1555,275.1354290569245,6.647775,124.0,144.0,0,0
1556,237.5422259983009,6.8043000000000005,124.0,148.0,0,0
1557,261.7311809685644,6.8698500000000005,124.0,152.0,0,0
1558,286.0316057774003,6.844075,124.0,156.0,0,0
1559,252.20050977060328,6.806450000000001,124.0,160.0,0,0
1560,246.6270178419711,6.8001499999999995,124.0,164.0,0,0
1561,262.7901444350043,6.792675,124.0,168.0,0,0
1562,256.4363636363637,6.79425,124.0,172.0,0,0
1563,257.2723874256585,6.800825,124.0,176.0,0,0
1564,262.734409515718,6.814167,124.0,180.0,0,0
1565,283.8579439252337,6.832325,124.0,184.0,0,0
1566,222.1872557349193,6.8691,124.0,188.0,0,0
1567,255.6003398470691,6.944299999999999,124.0,192.0,0,0
1568,240.02242990654213,7.275125,128.0,0.0,0,0
1569,272.9060322854716,7.0367750000000004,128.0,4.0,0,0
