1571.300000,1.1410E-007,1571.300000,1.1410E-007,1571.300000,1.1410E-007
1571.350000,1.0530E-007,1571.350000,1.0530E-007,1571.350000,1.0530E-007
1571.400000,6.2160E-008,1571.400000,6.2160E-008,1571.400000,6.2160E-008
1571.450000,1.0270E-007,1571.450000,1.0270E-007,1571.450000,1.0270E-007
1571.500000,8.8610E-008,1571.500000,8.8610E-008,1571.500000,8.8610E-008
1571.550000,5.2130E-008,1571.550000,5.2130E-008,1571.550000,5.2130E-008
1571.600000,7.6620E-008,1571.600000,7.6620E-008,1571.600000,7.6620E-008
1571.650000,7.7990E-008,1571.650000,7.7990E-008,1571.650000,7.7990E-008
1571.700000,1.1160E-007,1571.700000,1.1160E-007,1571.700000,1.1160E-007
1571.750000,4.8300E-008,1571.750000,4.8300E-008,1571.750000,4.8300E-008
1571.800000,1.3820E-007,1571.800000,1.3820E-007,1571.800000,1.3820E-007
1571.850000,9.1980E-008,1571.850000,9.1980E-008,1571.850000,9.1980E-008
1571.900000,7.2680E-008,1571.900000,7.2680E-008,1571.900000,7.2680E-008
1571.950000,7.2850E-008,1571.950000,7.2850E-008,1571.950000,7.2850E-008
1572.000000,7.3320E-008,1572.000000,7.3320E-008,1572.000000,7.3320E-008
1572.050000,7.0820E-008,1572.050000,7.0820E-008,1572.050000,7.0820E-008
1572.100000,7.6670E-008,1572.100000,7.6670E-008,1572.100000,7.6670E-008
1572.150000,1.2280E-007,1572.150000,1.2280E-007,1572.150000,1.2280E-007
1572.200000,9.4500E-008,1572.200000,9.4500E-008,1572.200000,9.4500E-008
1572.250000,1.0060E-007,1572.250000,1.0060E-007,1572.250000,1.0060E-007
1572.300000,6.4660E-008,1572.300000,6.4660E-008,1572.300000,6.4660E-008
1572.350000,1.4990E-007,1572.350000,1.4990E-007,1572.350000,1.4990E-007
1572.400000,9.6680E-008,1572.400000,9.6680E-008,1572.400000,9.6680E-008
1572.450000,1.5980E-007,1572.450000,1.5980E-007,1572.450000,1.5980E-007
1572.500000,4.0270E-008,1572.500000,4.0270E-008,1572.500000,4.0270E-008
1572.550000,1.0480E-007,1572.550000,1.0480E-007,1572.550000,1.0480E-007
1572.600000,3.4950E-008,1572.600000,3.4950E-008,1572.600000,3.4950E-008
1572.650000,5.3580E-008,1572.650000,5.3580E-008,1572.650000,5.3580E-008
1572.700000,1.2810E-007,1572.700000,1.2810E-007,1572.700000,1.2810E-007
1572.750000,7.3180E-008,1572.750000,7.3180E-008,1572.750000,7.3180E-008
1572.800000,6.3920E-008,1572.800000,6.3920E-008,1572.800000,6.3920E-008
1572.850000,7.1660E-008,1572.850000,7.1660E-008,1572.850000,7.1660E-008
1572.900000,9.3400E-008,1572.900000,9.3400E-008,1572.900000,9.3400E-008
1572.950000,6.2820E-008,1572.950000,6.2820E-008,1572.950000,6.2820E-008
1573.000000,8.8610E-008,1573.000000,8.8610E-008,1573.000000,8.8610E-008
1573.050000,1.0150E-007,1573.050000,1.0150E-007,1573.050000,1.0150E-007
1573.100000,2.8550E-008,1573.100000,2.8550E-008,1573.100000,2.8550E-008
1573.150000,2.1680E-008,1573.150000,2.1680E-008,1573.150000,2.1680E-008
1573.200000,9.4160E-008,1573.200000,9.4160E-008,1573.200000,9.4160E-008
1573.250000,5.7730E-008,1573.250000,5.7730E-008,1573.250000,5.7730E-008
1573.300000,1.0230E-007,1573.300000,1.0230E-007,1573.300000,1.0230E-007
1573.350000,9.9350E-008,1573.350000,9.9350E-008,1573.350000,9.9350E-008
1573.400000,7.0520E-008,1573.400000,7.0520E-008,1573.400000,7.0520E-008
1573.450000,7.0150E-008,1573.450000,7.0150E-008,1573.450000,7.0150E-008
1573.500000,6.4990E-008,1573.500000,6.4990E-008,1573.500000,6.4990E-008
1573.550000,7.1940E-008,1573.550000,7.1940E-008,1573.550000,7.1940E-008
1573.600000,7.8970E-008,1573.600000,7.8970E-008,1573.600000,7.8970E-008
1573.650000,9.7270E-008,1573.650000,9.7270E-008,1573.650000,9.7270E-008
1573.700000,6.6570E-008,1573.700000,6.6570E-008,1573.700000,6.6570E-008
1573.750000,9.4370E-008,1573.750000,9.4370E-008,1573.750000,9.4370E-008
1573.800000,2.7220E-008,1573.800000,2.7220E-008,1573.800000,2.7220E-008
1573.850000,1.6170E-007,1573.850000,1.6170E-007,1573.850000,1.6170E-007
1573.900000,6.3230E-008,1573.900000,6.3230E-008,1573.900000,6.3230E-008
1573.950000,4.4560E-008,1573.950000,4.4560E-008,1573.950000,4.4560E-008
1574.000000,9.5890E-008,1574.000000,9.5890E-008,1574.000000,9.5890E-008
1574.050000,4.7330E-008,1574.050000,4.7330E-008,1574.050000,4.7330E-008
1574.100000,4.8280E-008,1574.100000,4.8280E-008,1574.100000,4.8280E-008
1574.150000,1.0000E-007,1574.150000,1.0000E-007,1574.150000,1.0000E-007
1574.200000,5.7890E-008,1574.200000,5.7890E-008,1574.200000,5.7890E-008
1574.250000,7.7810E-008,1574.250000,7.7810E-008,1574.250000,7.7810E-008
1574.300000,3.5440E-008,1574.300000,3.5440E-008,1574.300000,3.5440E-008
1574.350000,1.3700E-007,1574.350000,1.3700E-007,1574.350000,1.3700E-007
1574.400000,3.3590E-008,1574.400000,3.3590E-008,1574.400000,3.3590E-008
1574.450000,9.0230E-008,1574.450000,9.0230E-008,1574.450000,9.0230E-008
1574.500000,4.1090E-008,1574.500000,4.1090E-008,1574.500000,4.1090E-008
1574.550000,1.2340E-007,1574.550000,1.2340E-007,1574.550000,1.2340E-007
1574.600000,6.6520E-008,1574.600000,6.6520E-008,1574.600000,6.6520E-008
1574.650000,6.6370E-008,1574.650000,6.6370E-008,1574.650000,6.6370E-008
1574.700000,9.8810E-008,1574.700000,9.8810E-008,1574.700000,9.8810E-008
1574.750000,1.1830E-007,1574.750000,1.1830E-007,1574.750000,1.1830E-007
1574.800000,9.9080E-008,1574.800000,9.9080E-008,1574.800000,9.9080E-008
1574.850000,8.1470E-008,1574.850000,8.1470E-008,1574.850000,8.1470E-008
1574.900000,5.3400E-008,1574.900000,5.3400E-008,1574.900000,5.3400E-008
1574.950000,3.8160E-009,1574.950000,3.8160E-009,1574.950000,3.8160E-009
1575.000000,6.0500E-008,1575.000000,6.0500E-008,1575.000000,6.0500E-008
1575.050000,3.3290E-009,1575.050000,3.3290E-009,1575.050000,3.3290E-009
1575.100000,4.6680E-008,1575.100000,4.6680E-008,1575.100000,4.6680E-008
1575.150000,3.5930E-008,1575.150000,3.5930E-008,1575.150000,3.5930E-008
1575.200000,1.1040E-007,1575.200000,1.1040E-007,1575.200000,1.1040E-007
1575.250000,-1.2850E-009,1575.250000,-1.2850E-009,1575.250000,-1.2850E-009
1575.300000,3.7850E-008,1575.300000,3.7850E-008,1575.300000,3.7850E-008
1575.350000,9.1440E-008,1575.350000,9.1440E-008,1575.350000,9.1440E-008
1575.400000,5.7860E-008,1575.400000,5.7860E-008,1575.400000,5.7860E-008
1575.450000,9.6740E-008,1575.450000,9.6740E-008,1575.450000,9.6740E-008
1575.500000,4.1820E-008,1575.500000,4.1820E-008,1575.500000,4.1820E-008
1575.550000,1.3050E-007,1575.550000,1.3050E-007,1575.550000,1.3050E-007
1575.600000,1.0220E-007,1575.600000,1.0220E-007,1575.600000,1.0220E-007
1575.650000,1.2960E-008,1575.650000,1.2960E-008,1575.650000,1.2960E-008
1575.700000,9.4690E-008,1575.700000,9.4690E-008,1575.700000,9.4690E-008
1575.750000,5.4510E-008,1575.750000,5.4510E-008,1575.750000,5.4510E-008
1575.800000,2.7870E-008,1575.800000,2.7870E-008,1575.800000,2.7870E-008
1575.850000,-4.9430E-009,1575.850000,-4.9430E-009,1575.850000,-4.9430E-009
1575.900000,5.0940E-008,1575.900000,5.0940E-008,1575.900000,5.0940E-008
1575.950000,5.7480E-008,1575.950000,5.7480E-008,1575.950000,5.7480E-008
1576.000000,-1.5160E-009,1576.000000,-1.5160E-009,1576.000000,-1.5160E-009
1576.050000,8.0680E-008,1576.050000,8.0680E-008,1576.050000,8.0680E-008
1576.100000,7.4950E-008,1576.100000,7.4950E-008,1576.100000,7.4950E-008
1576.150000,8.9960E-008,1576.150000,8.9960E-008,1576.150000,8.9960E-008
1576.200000,8.8600E-009,1576.200000,8.8600E-009,1576.200000,8.8600E-009
1576.250000,5.6810E-008,1576.250000,5.6810E-008,1576.250000,5.6810E-008
1576.300000,1.0560E-007,1576.300000,1.0560E-007,1576.300000,1.0560E-007
1576.350000,9.8660E-008,1576.350000,9.8660E-008,1576.350000,9.8660E-008
1576.400000,4.1850E-008,1576.400000,4.1850E-008,1576.400000,4.1850E-008
1576.450000,-8.8680E-009,1576.450000,-8.8680E-009,1576.450000,-8.8680E-009
1576.500000,5.1520E-008,1576.500000,5.1520E-008,1576.500000,5.1520E-008
1576.550000,7.7570E-008,1576.550000,7.7570E-008,1576.550000,7.7570E-008
1576.600000,4.5400E-008,1576.600000,4.5400E-008,1576.600000,4.5400E-008
1576.650000,6.0840E-008,1576.650000,6.0840E-008,1576.650000,6.0840E-008
1576.700000,6.9980E-008,1576.700000,6.9980E-008,1576.700000,6.9980E-008
1576.750000,3.1160E-008,1576.750000,3.1160E-008,1576.750000,3.1160E-008
1576.800000,8.9860E-008,1576.800000,8.9860E-008,1576.800000,8.9860E-008
1576.850000,5.6720E-008,1576.850000,5.6720E-008,1576.850000,5.6720E-008
1576.900000,4.8090E-008,1576.900000,4.8090E-008,1576.900000,4.8090E-008
1576.950000,1.5350E-008,1576.950000,1.5350E-008,1576.950000,1.5350E-008
1577.000000,5.8730E-008,1577.000000,5.8730E-008,1577.000000,5.8730E-008
1577.050000,6.3110E-008,1577.050000,6.3110E-008,1577.050000,6.3110E-008
1577.100000,4.9510E-008,1577.100000,4.9510E-008,1577.100000,4.9510E-008
1577.150000,2.9460E-008,1577.150000,2.9460E-008,1577.150000,2.9460E-008
1577.200000,5.9790E-008,1577.200000,5.9790E-008,1577.200000,5.9790E-008
1577.250000,1.0740E-007,1577.250000,1.0740E-007,1577.250000,1.0740E-007
1577.300000,5.8880E-008,1577.300000,5.8880E-008,1577.300000,5.8880E-008
1577.350000,4.4850E-008,1577.350000,4.4850E-008,1577.350000,4.4850E-008
1577.400000,3.3530E-008,1577.400000,3.3530E-008,1577.400000,3.3530E-008
1577.450000,4.8470E-008,1577.450000,4.8470E-008,1577.450000,4.8470E-008
1577.500000,9.8230E-008,1577.500000,9.8230E-008,1577.500000,9.8230E-008
1577.550000,4.2140E-008,1577.550000,4.2140E-008,1577.550000,4.2140E-008
1577.600000,2.4700E-008,1577.600000,2.4700E-008,1577.600000,2.4700E-008
1577.650000,3.3110E-008,1577.650000,3.3110E-008,1577.650000,3.3110E-008
1577.700000,5.5990E-008,1577.700000,5.5990E-008,1577.700000,5.5990E-008
1577.750000,5.0510E-008,1577.750000,5.0510E-008,1577.750000,5.0510E-008
1577.800000,2.8700E-008,1577.800000,2.8700E-008,1577.800000,2.8700E-008
1577.850000,6.3340E-008,1577.850000,6.3340E-008,1577.850000,6.3340E-008
1577.900000,6.6140E-008,1577.900000,6.6140E-008,1577.900000,6.6140E-008
1577.950000,9.4140E-008,1577.950000,9.4140E-008,1577.950000,9.4140E-008
1578.000000,3.0950E-008,1578.000000,3.0950E-008,1578.000000,3.0950E-008
1578.050000,4.3930E-008,1578.050000,4.3930E-008,1578.050000,4.3930E-008
1578.100000,5.9120E-008,1578.100000,5.9120E-008,1578.100000,5.9120E-008
1578.150000,3.4060E-008,1578.150000,3.4060E-008,1578.150000,3.4060E-008
1578.200000,2.5420E-008,1578.200000,2.5420E-008,1578.200000,2.5420E-008
1578.250000,8.3500E-008,1578.250000,8.3500E-008,1578.250000,8.3500E-008
1578.300000,6.0350E-008,1578.300000,6.0350E-008,1578.300000,6.0350E-008
1578.350000,1.7080E-008,1578.350000,1.7080E-008,1578.350000,1.7080E-008
1578.400000,4.8970E-008,1578.400000,4.8970E-008,1578.400000,4.8970E-008
1578.450000,5.7670E-008,1578.450000,5.7670E-008,1578.450000,5.7670E-008
1578.500000,7.5890E-008,1578.500000,7.5890E-008,1578.500000,7.5890E-008
1578.550000,-3.8810E-008,1578.550000,-3.8810E-008,1578.550000,-3.8810E-008
1578.600000,5.8070E-008,1578.600000,5.8070E-008,1578.600000,5.8070E-008
1578.650000,3.4690E-008,1578.650000,3.4690E-008,1578.650000,3.4690E-008
1578.700000,3.9970E-009,1578.700000,3.9970E-009,1578.700000,3.9970E-009
1578.750000,2.5400E-008,1578.750000,2.5400E-008,1578.750000,2.5400E-008
1578.800000,4.7890E-008,1578.800000,4.7890E-008,1578.800000,4.7890E-008
1578.850000,3.7370E-008,1578.850000,3.7370E-008,1578.850000,3.7370E-008
1578.900000,2.9110E-008,1578.900000,2.9110E-008,1578.900000,2.9110E-008
1578.950000,7.4150E-008,1578.950000,7.4150E-008,1578.950000,7.4150E-008
1579.000000,5.8980E-008,1579.000000,5.8980E-008,1579.000000,5.8980E-008
1579.050000,5.1340E-008,1579.050000,5.1340E-008,1579.050000,5.1340E-008
1579.100000,3.8800E-008,1579.100000,3.8800E-008,1579.100000,3.8800E-008
1579.150000,5.4430E-008,1579.150000,5.4430E-008,1579.150000,5.4430E-008
1579.200000,4.2890E-008,1579.200000,4.2890E-008,1579.200000,4.2890E-008
1579.250000,1.9080E-010,1579.250000,1.9080E-010,1579.250000,1.9080E-010
1579.300000,7.4950E-008,1579.300000,7.4950E-008,1579.300000,7.4950E-008
1579.350000,2.5380E-008,1579.350000,2.5380E-008,1579.350000,2.5380E-008
1579.400000,5.0510E-008,1579.400000,5.0510E-008,1579.400000,5.0510E-008
1579.450000,4.9840E-008,1579.450000,4.9840E-008,1579.450000,4.9840E-008
1579.500000,2.8040E-008,1579.500000,2.8040E-008,1579.500000,2.8040E-008
1579.550000,2.4380E-008,1579.550000,2.4380E-008,1579.550000,2.4380E-008
1579.600000,2.1220E-008,1579.600000,2.1220E-008,1579.600000,2.1220E-008
1579.650000,-4.0980E-009,1579.650000,-4.0980E-009,1579.650000,-4.0980E-009
1579.700000,3.5340E-008,1579.700000,3.5340E-008,1579.700000,3.5340E-008
1579.750000,3.9160E-008,1579.750000,3.9160E-008,1579.750000,3.9160E-008
1579.800000,4.2280E-008,1579.800000,4.2280E-008,1579.800000,4.2280E-008
1579.850000,8.5380E-008,1579.850000,8.5380E-008,1579.850000,8.5380E-008
1579.900000,3.8680E-008,1579.900000,3.8680E-008,1579.900000,3.8680E-008
1579.950000,-3.4020E-009,1579.950000,-3.4020E-009,1579.950000,-3.4020E-009
1580.000000,3.9700E-008,1580.000000,3.9700E-008,1580.000000,3.9700E-008
1580.050000,2.2400E-008,1580.050000,2.2400E-008,1580.050000,2.2400E-008
1580.100000,4.4440E-008,1580.100000,4.4440E-008,1580.100000,4.4440E-008
1580.150000,-1.0410E-008,1580.150000,-1.0410E-008,1580.150000,-1.0410E-008
1580.200000,5.2100E-009,1580.200000,5.2100E-009,1580.200000,5.2100E-009
1580.250000,4.4340E-008,1580.250000,4.4340E-008,1580.250000,4.4340E-008
1580.300000,2.6880E-008,1580.300000,2.6880E-008,1580.300000,2.6880E-008
1580.350000,1.2620E-008,1580.350000,1.2620E-008,1580.350000,1.2620E-008
1580.400000,7.2990E-009,1580.400000,7.2990E-009,1580.400000,7.2990E-009
1580.450000,2.1970E-008,1580.450000,2.1970E-008,1580.450000,2.1970E-008
1580.500000,6.3200E-008,1580.500000,6.3200E-008,1580.500000,6.3200E-008
1580.550000,3.7280E-008,1580.550000,3.7280E-008,1580.550000,3.7280E-008
1580.600000,1.4170E-008,1580.600000,1.4170E-008,1580.600000,1.4170E-008
1580.650000,2.0720E-008,1580.650000,2.0720E-008,1580.650000,2.0720E-008
1580.700000,5.4390E-008,1580.700000,5.4390E-008,1580.700000,5.4390E-008
1580.750000,9.1120E-008,1580.750000,9.1120E-008,1580.750000,9.1120E-008
1580.800000,2.6880E-009,1580.800000,2.6880E-009,1580.800000,2.6880E-009
1580.850000,2.7470E-008,1580.850000,2.7470E-008,1580.850000,2.7470E-008
1580.900000,4.4180E-008,1580.900000,4.4180E-008,1580.900000,4.4180E-008
1580.950000,3.2120E-008,1580.950000,3.2120E-008,1580.950000,3.2120E-008
1581.000000,3.3300E-008,1581.000000,3.3300E-008,1581.000000,3.3300E-008
1581.050000,6.2310E-008,1581.050000,6.2310E-008,1581.050000,6.2310E-008
1581.100000,3.7030E-008,1581.100000,3.7030E-008,1581.100000,3.7030E-008
1581.150000,1.4660E-008,1581.150000,1.4660E-008,1581.150000,1.4660E-008
1581.200000,2.1780E-008,1581.200000,2.1780E-008,1581.200000,2.1780E-008
1581.250000,7.6020E-008,1581.250000,7.6020E-008,1581.250000,7.6020E-008
1581.300000,6.1590E-008,1581.300000,6.1590E-008,1581.300000,6.1590E-008
1581.350000,2.6030E-008,1581.350000,2.6030E-008,1581.350000,2.6030E-008
1581.400000,-2.1470E-008,1581.400000,-2.1470E-008,1581.400000,-2.1470E-008
1581.450000,-3.5970E-008,1581.450000,-3.5970E-008,1581.450000,-3.5970E-008
1581.500000,4.2310E-008,1581.500000,4.2310E-008,1581.500000,4.2310E-008
1581.550000,6.0280E-008,1581.550000,6.0280E-008,1581.550000,6.0280E-008
1581.600000,3.1530E-008,1581.600000,3.1530E-008,1581.600000,3.1530E-008
1581.650000,1.0430E-007,1581.650000,1.0430E-007,1581.650000,1.0430E-007
1581.700000,5.0450E-009,1581.700000,5.0450E-009,1581.700000,5.0450E-009
1581.750000,4.1410E-008,1581.750000,4.1410E-008,1581.750000,4.1410E-008
1581.800000,2.6270E-008,1581.800000,2.6270E-008,1581.800000,2.6270E-008
1581.850000,2.1840E-008,1581.850000,2.1840E-008,1581.850000,2.1840E-008
1581.900000,9.0920E-008,1581.900000,9.0920E-008,1581.900000,9.0920E-008
1581.950000,-3.5480E-008,1581.950000,-3.5480E-008,1581.950000,-3.5480E-008
1582.000000,4.3630E-008,1582.000000,4.3630E-008,1582.000000,4.3630E-008
1582.050000,6.0360E-008,1582.050000,6.0360E-008,1582.050000,6.0360E-008
1582.100000,-1.2180E-008,1582.100000,-1.2180E-008,1582.100000,-1.2180E-008
1582.150000,3.3320E-008,1582.150000,3.3320E-008,1582.150000,3.3320E-008
1582.200000,7.8150E-008,1582.200000,7.8150E-008,1582.200000,7.8150E-008
1582.250000,7.9870E-009,1582.250000,7.9870E-009,1582.250000,7.9870E-009
1582.300000,8.7250E-009,1582.300000,8.7250E-009,1582.300000,8.7250E-009
1582.350000,4.9350E-008,1582.350000,4.9350E-008,1582.350000,4.9350E-008
1582.400000,1.9240E-008,1582.400000,1.9240E-008,1582.400000,1.9240E-008
1582.450000,2.9390E-008,1582.450000,2.9390E-008,1582.450000,2.9390E-008
1582.500000,6.5990E-008,1582.500000,6.5990E-008,1582.500000,6.5990E-008
1582.550000,3.2630E-009,1582.550000,3.2630E-009,1582.550000,3.2630E-009
1582.600000,1.4070E-008,1582.600000,1.4070E-008,1582.600000,1.4070E-008
1582.650000,3.5560E-008,1582.650000,3.5560E-008,1582.650000,3.5560E-008
1582.700000,2.5450E-008,1582.700000,2.5450E-008,1582.700000,2.5450E-008
1582.750000,2.2660E-008,1582.750000,2.2660E-008,1582.750000,2.2660E-008
1582.800000,8.6200E-009,1582.800000,8.6200E-009,1582.800000,8.6200E-009
1582.850000,6.8240E-009,1582.850000,6.8240E-009,1582.850000,6.8240E-009
1582.900000,1.4120E-008,1582.900000,1.4120E-008,1582.900000,1.4120E-008
1582.950000,5.0910E-008,1582.950000,5.0910E-008,1582.950000,5.0910E-008
1583.000000,4.3860E-009,1583.000000,4.3860E-009,1583.000000,4.3860E-009
1583.050000,9.0180E-008,1583.050000,9.0180E-008,1583.050000,9.0180E-008
1583.100000,4.6620E-008,1583.100000,4.6620E-008,1583.100000,4.6620E-008
1583.150000,6.8760E-008,1583.150000,6.8760E-008,1583.150000,6.8760E-008
1583.200000,-1.3700E-008,1583.200000,-1.3700E-008,1583.200000,-1.3700E-008
1583.250000,-3.8600E-008,1583.250000,-3.8600E-008,1583.250000,-3.8600E-008
1583.300000,6.5080E-008,1583.300000,6.5080E-008,1583.300000,6.5080E-008
1583.350000,5.3990E-008,1583.350000,5.3990E-008,1583.350000,5.3990E-008
1583.400000,6.2540E-008,1583.400000,6.2540E-008,1583.400000,6.2540E-008
1583.450000,2.2460E-008,1583.450000,2.2460E-008,1583.450000,2.2460E-008
1583.500000,5.4910E-009,1583.500000,5.4910E-009,1583.500000,5.4910E-009
1583.550000,1.3640E-008,1583.550000,1.3640E-008,1583.550000,1.3640E-008
1583.600000,3.2880E-008,1583.600000,3.2880E-008,1583.600000,3.2880E-008
1583.650000,5.3410E-008,1583.650000,5.3410E-008,1583.650000,5.3410E-008
1583.700000,1.2340E-007,1583.700000,1.2340E-007,1583.700000,1.2340E-007
1583.750000,3.7940E-009,1583.750000,3.7940E-009,1583.750000,3.7940E-009
1583.800000,7.8080E-008,1583.800000,7.8080E-008,1583.800000,7.8080E-008
1583.850000,5.4740E-008,1583.850000,5.4740E-008,1583.850000,5.4740E-008
1583.900000,2.8490E-008,1583.900000,2.8490E-008,1583.900000,2.8490E-008
1583.950000,3.4700E-008,1583.950000,3.4700E-008,1583.950000,3.4700E-008
1584.000000,1.0400E-008,1584.000000,1.0400E-008,1584.000000,1.0400E-008
1584.050000,3.2580E-008,1584.050000,3.2580E-008,1584.050000,3.2580E-008
1584.100000,4.4300E-009,1584.100000,4.4300E-009,1584.100000,4.4300E-009
1584.150000,6.9530E-008,1584.150000,6.9530E-008,1584.150000,6.9530E-008
1584.200000,8.5520E-008,1584.200000,8.5520E-008,1584.200000,8.5520E-008
1584.250000,6.9360E-008,1584.250000,6.9360E-008,1584.250000,6.9360E-008
1584.300000,-4.9060E-009,1584.300000,-4.9060E-009,1584.300000,-4.9060E-009
1584.350000,1.0320E-007,1584.350000,1.0320E-007,1584.350000,1.0320E-007
1584.400000,5.1170E-008,1584.400000,5.1170E-008,1584.400000,5.1170E-008
1584.450000,7.4430E-008,1584.450000,7.4430E-008,1584.450000,7.4430E-008
1584.500000,4.6900E-008,1584.500000,4.6900E-008,1584.500000,4.6900E-008
1584.550000,6.5840E-008,1584.550000,6.5840E-008,1584.550000,6.5840E-008
1584.600000,-1.1470E-008,1584.600000,-1.1470E-008,1584.600000,-1.1470E-008
1584.650000,4.5160E-008,1584.650000,4.5160E-008,1584.650000,4.5160E-008
1584.700000,7.1060E-008,1584.700000,7.1060E-008,1584.700000,7.1060E-008
1584.750000,5.7430E-008,1584.750000,5.7430E-008,1584.750000,5.7430E-008
1584.800000,1.9070E-008,1584.800000,1.9070E-008,1584.800000,1.9070E-008
1584.850000,1.0430E-008,1584.850000,1.0430E-008,1584.850000,1.0430E-008
1584.900000,-6.2040E-009,1584.900000,-6.2040E-009,1584.900000,-6.2040E-009
1584.950000,2.8670E-008,1584.950000,2.8670E-008,1584.950000,2.8670E-008
1585.000000,2.6570E-008,1585.000000,2.6570E-008,1585.000000,2.6570E-008
1585.050000,4.9520E-008,1585.050000,4.9520E-008,1585.050000,4.9520E-008
1585.100000,7.8950E-008,1585.100000,7.8950E-008,1585.100000,7.8950E-008
1585.150000,8.2000E-008,1585.150000,8.2000E-008,1585.150000,8.2000E-008
1585.200000,3.2500E-008,1585.200000,3.2500E-008,1585.200000,3.2500E-008
1585.250000,-5.4780E-009,1585.250000,-5.4780E-009,1585.250000,-5.4780E-009
1585.300000,2.1730E-008,1585.300000,2.1730E-008,1585.300000,2.1730E-008
1585.350000,6.0480E-008,1585.350000,6.0480E-008,1585.350000,6.0480E-008
1585.400000,2.2030E-008,1585.400000,2.2030E-008,1585.400000,2.2030E-008
1585.450000,6.0720E-008,1585.450000,6.0720E-008,1585.450000,6.0720E-008
1585.500000,3.8130E-009,1585.500000,3.8130E-009,1585.500000,3.8130E-009
1585.550000,2.1600E-008,1585.550000,2.1600E-008,1585.550000,2.1600E-008
1585.600000,-2.3530E-009,1585.600000,-2.3530E-009,1585.600000,-2.3530E-009
1585.650000,4.1490E-008,1585.650000,4.1490E-008,1585.650000,4.1490E-008
1585.700000,1.5700E-008,1585.700000,1.5700E-008,1585.700000,1.5700E-008
1585.750000,3.8540E-008,1585.750000,3.8540E-008,1585.750000,3.8540E-008
1585.800000,3.8390E-008,1585.800000,3.8390E-008,1585.800000,3.8390E-008
1585.850000,-1.2610E-008,1585.850000,-1.2610E-008,1585.850000,-1.2610E-008
1585.900000,3.0700E-008,1585.900000,3.0700E-008,1585.900000,3.0700E-008
1585.950000,4.1560E-008,1585.950000,4.1560E-008,1585.950000,4.1560E-008
1586.000000,3.3270E-008,1586.000000,3.3270E-008,1586.000000,3.3270E-008
1586.050000,6.8950E-008,1586.050000,6.8950E-008,1586.050000,6.8950E-008
1586.100000,6.1540E-009,1586.100000,6.1540E-009,1586.100000,6.1540E-009
1586.150000,4.5680E-008,1586.150000,4.5680E-008,1586.150000,4.5680E-008
1586.200000,3.2680E-008,1586.200000,3.2680E-008,1586.200000,3.2680E-008
1586.250000,4.1680E-008,1586.250000,4.1680E-008,1586.250000,4.1680E-008
1586.300000,3.5730E-009,1586.300000,3.5730E-009,1586.300000,3.5730E-009
1586.350000,1.2030E-008,1586.350000,1.2030E-008,1586.350000,1.2030E-008
1586.400000,5.5700E-008,1586.400000,5.5700E-008,1586.400000,5.5700E-008
1586.450000,3.6040E-008,1586.450000,3.6040E-008,1586.450000,3.6040E-008
1586.500000,3.2930E-008,1586.500000,3.2930E-008,1586.500000,3.2930E-008
1586.550000,3.9720E-008,1586.550000,3.9720E-008,1586.550000,3.9720E-008
1586.600000,3.4830E-008,1586.600000,3.4830E-008,1586.600000,3.4830E-008
1586.650000,6.8970E-008,1586.650000,6.8970E-008,1586.650000,6.8970E-008
1586.700000,1.1680E-008,1586.700000,1.1680E-008,1586.700000,1.1680E-008
1586.750000,-1.5540E-008,1586.750000,-1.5540E-008,1586.750000,-1.5540E-008
1586.800000,5.5830E-008,1586.800000,5.5830E-008,1586.800000,5.5830E-008
1586.850000,3.9570E-008,1586.850000,3.9570E-008,1586.850000,3.9570E-008
1586.900000,4.2780E-008,1586.900000,4.2780E-008,1586.900000,4.2780E-008
1586.950000,-9.6940E-009,1586.950000,-9.6940E-009,1586.950000,-9.6940E-009
1587.000000,-1.9740E-008,1587.000000,-1.9740E-008,1587.000000,-1.9740E-008
1587.050000,2.0500E-008,1587.050000,2.0500E-008,1587.050000,2.0500E-008
1587.100000,3.3030E-008,1587.100000,3.3030E-008,1587.100000,3.3030E-008
1587.150000,5.9140E-008,1587.150000,5.9140E-008,1587.150000,5.9140E-008
1587.200000,1.8190E-008,1587.200000,1.8190E-008,1587.200000,1.8190E-008
1587.250000,3.2190E-008,1587.250000,3.2190E-008,1587.250000,3.2190E-008
1587.300000,5.4890E-008,1587.300000,5.4890E-008,1587.300000,5.4890E-008
1587.350000,1.3830E-008,1587.350000,1.3830E-008,1587.350000,1.3830E-008
1587.400000,3.5560E-008,1587.400000,3.5560E-008,1587.400000,3.5560E-008
1587.450000,4.2260E-008,1587.450000,4.2260E-008,1587.450000,4.2260E-008
1587.500000,6.3410E-008,1587.500000,6.3410E-008,1587.500000,6.3410E-008
1587.550000,2.1080E-008,1587.550000,2.1080E-008,1587.550000,2.1080E-008
1587.600000,1.8490E-008,1587.600000,1.8490E-008,1587.600000,1.8490E-008
1587.650000,3.8590E-008,1587.650000,3.8590E-008,1587.650000,3.8590E-008
1587.700000,5.4450E-008,1587.700000,5.4450E-008,1587.700000,5.4450E-008
1587.750000,2.8370E-008,1587.750000,2.8370E-008,1587.750000,2.8370E-008
1587.800000,1.0560E-008,1587.800000,1.0560E-008,1587.800000,1.0560E-008
