1588.100000,2.8440E-007,1588.100000,2.8440E-007,1588.100000,2.8440E-007
1588.150000,2.8800E-007,1588.150000,2.8800E-007,1588.150000,2.8800E-007
1588.200000,3.3920E-007,1588.200000,3.3920E-007,1588.200000,3.3920E-007
1588.250000,2.8550E-007,1588.250000,2.8550E-007,1588.250000,2.8550E-007
1588.300000,3.3040E-007,1588.300000,3.3040E-007,1588.300000,3.3040E-007
1588.350000,2.9040E-007,1588.350000,2.9040E-007,1588.350000,2.9040E-007
1588.400000,3.4910E-007,1588.400000,3.4910E-007,1588.400000,3.4910E-007
1588.450000,3.6130E-007,1588.450000,3.6130E-007,1588.450000,3.6130E-007
1588.500000,3.5810E-007,1588.500000,3.5810E-007,1588.500000,3.5810E-007
1588.550000,3.6060E-007,1588.550000,3.6060E-007,1588.550000,3.6060E-007
1588.600000,3.9060E-007,1588.600000,3.9060E-007,1588.600000,3.9060E-007
1588.650000,3.2350E-007,1588.650000,3.2350E-007,1588.650000,3.2350E-007
1588.700000,3.9790E-007,1588.700000,3.9790E-007,1588.700000,3.9790E-007
1588.750000,3.6860E-007,1588.750000,3.6860E-007,1588.750000,3.6860E-007
1588.800000,3.2030E-007,1588.800000,3.2030E-007,1588.800000,3.2030E-007
1588.850000,3.2210E-007,1588.850000,3.2210E-007,1588.850000,3.2210E-007
1588.900000,3.6070E-007,1588.900000,3.6070E-007,1588.900000,3.6070E-007
1588.950000,3.7880E-007,1588.950000,3.7880E-007,1588.950000,3.7880E-007
1589.000000,3.5880E-007,1589.000000,3.5880E-007,1589.000000,3.5880E-007
1589.050000,4.0510E-007,1589.050000,4.0510E-007,1589.050000,4.0510E-007
1589.100000,3.6930E-007,1589.100000,3.6930E-007,1589.100000,3.6930E-007
1589.150000,3.9460E-007,1589.150000,3.9460E-007,1589.150000,3.9460E-007
1589.200000,3.3340E-007,1589.200000,3.3340E-007,1589.200000,3.3340E-007
1589.250000,3.3540E-007,1589.250000,3.3540E-007,1589.250000,3.3540E-007
1589.300000,3.6950E-007,1589.300000,3.6950E-007,1589.300000,3.6950E-007
1589.350000,3.0020E-007,1589.350000,3.0020E-007,1589.350000,3.0020E-007
1589.400000,3.0890E-007,1589.400000,3.0890E-007,1589.400000,3.0890E-007
1589.450000,3.0270E-007,1589.450000,3.0270E-007,1589.450000,3.0270E-007
1589.500000,3.1200E-007,1589.500000,3.1200E-007,1589.500000,3.1200E-007
1589.550000,2.5450E-007,1589.550000,2.5450E-007,1589.550000,2.5450E-007
1589.600000,2.5250E-007,1589.600000,2.5250E-007,1589.600000,2.5250E-007
1589.650000,1.9720E-007,1589.650000,1.9720E-007,1589.650000,1.9720E-007
1589.700000,2.7020E-007,1589.700000,2.7020E-007,1589.700000,2.7020E-007
1589.750000,2.4520E-007,1589.750000,2.4520E-007,1589.750000,2.4520E-007
1589.800000,1.7740E-007,1589.800000,1.7740E-007,1589.800000,1.7740E-007
1589.850000,2.1470E-007,1589.850000,2.1470E-007,1589.850000,2.1470E-007
1589.900000,2.1450E-007,1589.900000,2.1450E-007,1589.900000,2.1450E-007
1589.950000,1.7430E-007,1589.950000,1.7430E-007,1589.950000,1.7430E-007
1590.000000,1.3660E-007,1590.000000,1.3660E-007,1590.000000,1.3660E-007
1590.050000,1.8830E-007,1590.050000,1.8830E-007,1590.050000,1.8830E-007
1590.100000,1.4580E-007,1590.100000,1.4580E-007,1590.100000,1.4580E-007
1590.150000,1.5480E-007,1590.150000,1.5480E-007,1590.150000,1.5480E-007
1590.200000,2.1920E-007,1590.200000,2.1920E-007,1590.200000,2.1920E-007
1590.250000,1.2670E-007,1590.250000,1.2670E-007,1590.250000,1.2670E-007
1590.300000,1.3880E-007,1590.300000,1.3880E-007,1590.300000,1.3880E-007
1590.350000,1.6530E-007,1590.350000,1.6530E-007,1590.350000,1.6530E-007
1590.400000,9.8280E-008,1590.400000,9.8280E-008,1590.400000,9.8280E-008
1590.450000,1.0690E-007,1590.450000,1.0690E-007,1590.450000,1.0690E-007
1590.500000,1.0580E-007,1590.500000,1.0580E-007,1590.500000,1.0580E-007
1590.550000,1.1190E-007,1590.550000,1.1190E-007,1590.550000,1.1190E-007
1590.600000,7.2750E-008,1590.600000,7.2750E-008,1590.600000,7.2750E-008
1590.650000,1.2680E-007,1590.650000,1.2680E-007,1590.650000,1.2680E-007
1590.700000,9.5520E-008,1590.700000,9.5520E-008,1590.700000,9.5520E-008
1590.750000,9.0920E-008,1590.750000,9.0920E-008,1590.750000,9.0920E-008
1590.800000,9.6640E-008,1590.800000,9.6640E-008,1590.800000,9.6640E-008
1590.850000,8.5760E-008,1590.850000,8.5760E-008,1590.850000,8.5760E-008
1590.900000,1.2260E-008,1590.900000,1.2260E-008,1590.900000,1.2260E-008
1590.950000,8.4750E-008,1590.950000,8.4750E-008,1590.950000,8.4750E-008
1591.000000,5.6960E-008,1591.000000,5.6960E-008,1591.000000,5.6960E-008
1591.050000,4.0790E-008,1591.050000,4.0790E-008,1591.050000,4.0790E-008
1591.100000,4.1110E-008,1591.100000,4.1110E-008,1591.100000,4.1110E-008
1591.150000,1.0450E-007,1591.150000,1.0450E-007,1591.150000,1.0450E-007
1591.200000,7.3700E-008,1591.200000,7.3700E-008,1591.200000,7.3700E-008
1591.250000,8.8700E-008,1591.250000,8.8700E-008,1591.250000,8.8700E-008
1591.300000,5.6210E-008,1591.300000,5.6210E-008,1591.300000,5.6210E-008
1591.350000,8.0150E-008,1591.350000,8.0150E-008,1591.350000,8.0150E-008
1591.400000,5.1890E-008,1591.400000,5.1890E-008,1591.400000,5.1890E-008
1591.450000,1.5380E-007,1591.450000,1.5380E-007,1591.450000,1.5380E-007
1591.500000,6.1700E-008,1591.500000,6.1700E-008,1591.500000,6.1700E-008
1591.550000,4.2960E-008,1591.550000,4.2960E-008,1591.550000,4.2960E-008
1591.600000,5.2720E-008,1591.600000,5.2720E-008,1591.600000,5.2720E-008
1591.650000,3.8020E-008,1591.650000,3.8020E-008,1591.650000,3.8020E-008
1591.700000,3.9740E-008,1591.700000,3.9740E-008,1591.700000,3.9740E-008
1591.750000,8.4070E-008,1591.750000,8.4070E-008,1591.750000,8.4070E-008
1591.800000,8.3590E-009,1591.800000,8.3590E-009,1591.800000,8.3590E-009
1591.850000,3.1910E-008,1591.850000,3.1910E-008,1591.850000,3.1910E-008
1591.900000,7.6250E-008,1591.900000,7.6250E-008,1591.900000,7.6250E-008
1591.950000,1.5950E-008,1591.950000,1.5950E-008,1591.950000,1.5950E-008
1592.000000,4.7520E-008,1592.000000,4.7520E-008,1592.000000,4.7520E-008
1592.050000,2.7500E-008,1592.050000,2.7500E-008,1592.050000,2.7500E-008
1592.100000,3.4070E-008,1592.100000,3.4070E-008,1592.100000,3.4070E-008
1592.150000,9.7720E-009,1592.150000,9.7720E-009,1592.150000,9.7720E-009
1592.200000,2.9580E-008,1592.200000,2.9580E-008,1592.200000,2.9580E-008
1592.250000,2.2100E-008,1592.250000,2.2100E-008,1592.250000,2.2100E-008
1592.300000,7.3960E-008,1592.300000,7.3960E-008,1592.300000,7.3960E-008
1592.350000,1.1350E-007,1592.350000,1.1350E-007,1592.350000,1.1350E-007
1592.400000,5.4700E-008,1592.400000,5.4700E-008,1592.400000,5.4700E-008
1592.450000,4.3690E-008,1592.450000,4.3690E-008,1592.450000,4.3690E-008
1592.500000,5.0830E-008,1592.500000,5.0830E-008,1592.500000,5.0830E-008
1592.550000,5.0860E-008,1592.550000,5.0860E-008,1592.550000,5.0860E-008
1592.600000,4.9250E-008,1592.600000,4.9250E-008,1592.600000,4.9250E-008
1592.650000,6.9610E-008,1592.650000,6.9610E-008,1592.650000,6.9610E-008
1592.700000,1.1680E-007,1592.700000,1.1680E-007,1592.700000,1.1680E-007
1592.750000,9.9720E-009,1592.750000,9.9720E-009,1592.750000,9.9720E-009
1592.800000,3.3410E-008,1592.800000,3.3410E-008,1592.800000,3.3410E-008
1592.850000,3.5350E-008,1592.850000,3.5350E-008,1592.850000,3.5350E-008
1592.900000,7.9470E-008,1592.900000,7.9470E-008,1592.900000,7.9470E-008
1592.950000,1.0970E-007,1592.950000,1.0970E-007,1592.950000,1.0970E-007
1593.000000,6.8280E-008,1593.000000,6.8280E-008,1593.000000,6.8280E-008
1593.050000,-5.0180E-009,1593.050000,-5.0180E-009,1593.050000,-5.0180E-009
1593.100000,7.1080E-008,1593.100000,7.1080E-008,1593.100000,7.1080E-008
1593.150000,6.1700E-008,1593.150000,6.1700E-008,1593.150000,6.1700E-008
1593.200000,7.5770E-008,1593.200000,7.5770E-008,1593.200000,7.5770E-008
1593.250000,6.1580E-008,1593.250000,6.1580E-008,1593.250000,6.1580E-008
1593.300000,7.0510E-008,1593.300000,7.0510E-008,1593.300000,7.0510E-008
1593.350000,1.0610E-007,1593.350000,1.0610E-007,1593.350000,1.0610E-007
1593.400000,8.1050E-008,1593.400000,8.1050E-008,1593.400000,8.1050E-008
1593.450000,6.9130E-008,1593.450000,6.9130E-008,1593.450000,6.9130E-008
1593.500000,1.0550E-007,1593.500000,1.0550E-007,1593.500000,1.0550E-007
1593.550000,8.6870E-008,1593.550000,8.6870E-008,1593.550000,8.6870E-008
1593.600000,1.0210E-007,1593.600000,1.0210E-007,1593.600000,1.0210E-007
1593.650000,5.1220E-008,1593.650000,5.1220E-008,1593.650000,5.1220E-008
1593.700000,7.8400E-008,1593.700000,7.8400E-008,1593.700000,7.8400E-008
1593.750000,1.3350E-007,1593.750000,1.3350E-007,1593.750000,1.3350E-007
1593.800000,1.4320E-007,1593.800000,1.4320E-007,1593.800000,1.4320E-007
1593.850000,6.1460E-008,1593.850000,6.1460E-008,1593.850000,6.1460E-008
1593.900000,1.3250E-007,1593.900000,1.3250E-007,1593.900000,1.3250E-007
1593.950000,1.3380E-007,1593.950000,1.3380E-007,1593.950000,1.3380E-007
1594.000000,1.3900E-007,1594.000000,1.3900E-007,1594.000000,1.3900E-007
1594.050000,1.2720E-007,1594.050000,1.2720E-007,1594.050000,1.2720E-007
1594.100000,1.8110E-007,1594.100000,1.8110E-007,1594.100000,1.8110E-007
1594.150000,1.7780E-007,1594.150000,1.7780E-007,1594.150000,1.7780E-007
1594.200000,1.0540E-007,1594.200000,1.0540E-007,1594.200000,1.0540E-007
1594.250000,1.4160E-007,1594.250000,1.4160E-007,1594.250000,1.4160E-007
1594.300000,1.8470E-007,1594.300000,1.8470E-007,1594.300000,1.8470E-007
1594.350000,1.4620E-007,1594.350000,1.4620E-007,1594.350000,1.4620E-007
1594.400000,1.4730E-007,1594.400000,1.4730E-007,1594.400000,1.4730E-007
1594.450000,1.6700E-007,1594.450000,1.6700E-007,1594.450000,1.6700E-007
1594.500000,1.7120E-007,1594.500000,1.7120E-007,1594.500000,1.7120E-007
1594.550000,1.4320E-007,1594.550000,1.4320E-007,1594.550000,1.4320E-007
1594.600000,1.2080E-007,1594.600000,1.2080E-007,1594.600000,1.2080E-007
1594.650000,1.5940E-007,1594.650000,1.5940E-007,1594.650000,1.5940E-007
1594.700000,1.3450E-007,1594.700000,1.3450E-007,1594.700000,1.3450E-007
1594.750000,1.5350E-007,1594.750000,1.5350E-007,1594.750000,1.5350E-007
1594.800000,1.1990E-007,1594.800000,1.1990E-007,1594.800000,1.1990E-007
1594.850000,8.3020E-008,1594.850000,8.3020E-008,1594.850000,8.3020E-008
1594.900000,1.5680E-007,1594.900000,1.5680E-007,1594.900000,1.5680E-007
1594.950000,1.2900E-007,1594.950000,1.2900E-007,1594.950000,1.2900E-007
1595.000000,1.4190E-007,1595.000000,1.4190E-007,1595.000000,1.4190E-007
1595.050000,1.3220E-007,1595.050000,1.3220E-007,1595.050000,1.3220E-007
1595.100000,1.4020E-007,1595.100000,1.4020E-007,1595.100000,1.4020E-007
1595.150000,1.1950E-007,1595.150000,1.1950E-007,1595.150000,1.1950E-007
1595.200000,1.0860E-007,1595.200000,1.0860E-007,1595.200000,1.0860E-007
1595.250000,1.2030E-007,1595.250000,1.2030E-007,1595.250000,1.2030E-007
1595.300000,1.2500E-007,1595.300000,1.2500E-007,1595.300000,1.2500E-007
1595.350000,1.3640E-007,1595.350000,1.3640E-007,1595.350000,1.3640E-007
1595.400000,9.3450E-008,1595.400000,9.3450E-008,1595.400000,9.3450E-008
1595.450000,1.5820E-007,1595.450000,1.5820E-007,1595.450000,1.5820E-007
1595.500000,6.0750E-008,1595.500000,6.0750E-008,1595.500000,6.0750E-008
1595.550000,1.0700E-007,1595.550000,1.0700E-007,1595.550000,1.0700E-007
1595.600000,1.0540E-007,1595.600000,1.0540E-007,1595.600000,1.0540E-007
1595.650000,1.2090E-007,1595.650000,1.2090E-007,1595.650000,1.2090E-007
1595.700000,8.5400E-008,1595.700000,8.5400E-008,1595.700000,8.5400E-008
1595.750000,1.1340E-007,1595.750000,1.1340E-007,1595.750000,1.1340E-007
1595.800000,7.0740E-008,1595.800000,7.0740E-008,1595.800000,7.0740E-008
1595.850000,1.1190E-007,1595.850000,1.1190E-007,1595.850000,1.1190E-007
1595.900000,6.1030E-008,1595.900000,6.1030E-008,1595.900000,6.1030E-008
1595.950000,1.0690E-007,1595.950000,1.0690E-007,1595.950000,1.0690E-007
1596.000000,6.1550E-008,1596.000000,6.1550E-008,1596.000000,6.1550E-008
1596.050000,8.3540E-008,1596.050000,8.3540E-008,1596.050000,8.3540E-008
1596.100000,7.9560E-008,1596.100000,7.9560E-008,1596.100000,7.9560E-008
1596.150000,1.2040E-007,1596.150000,1.2040E-007,1596.150000,1.2040E-007
1596.200000,9.8890E-008,1596.200000,9.8890E-008,1596.200000,9.8890E-008
1596.250000,3.3420E-008,1596.250000,3.3420E-008,1596.250000,3.3420E-008
1596.300000,9.9810E-008,1596.300000,9.9810E-008,1596.300000,9.9810E-008
1596.350000,1.3150E-007,1596.350000,1.3150E-007,1596.350000,1.3150E-007
1596.400000,6.3260E-008,1596.400000,6.3260E-008,1596.400000,6.3260E-008
1596.450000,8.0950E-008,1596.450000,8.0950E-008,1596.450000,8.0950E-008
1596.500000,5.4870E-008,1596.500000,5.4870E-008,1596.500000,5.4870E-008
1596.550000,6.7410E-008,1596.550000,6.7410E-008,1596.550000,6.7410E-008
1596.600000,4.3340E-008,1596.600000,4.3340E-008,1596.600000,4.3340E-008
1596.650000,8.4430E-008,1596.650000,8.4430E-008,1596.650000,8.4430E-008
1596.700000,7.4260E-008,1596.700000,7.4260E-008,1596.700000,7.4260E-008
1596.750000,1.4590E-008,1596.750000,1.4590E-008,1596.750000,1.4590E-008
1596.800000,4.5630E-008,1596.800000,4.5630E-008,1596.800000,4.5630E-008
1596.850000,1.4580E-007,1596.850000,1.4580E-007,1596.850000,1.4580E-007
1596.900000,3.7690E-008,1596.900000,3.7690E-008,1596.900000,3.7690E-008
1596.950000,6.6310E-008,1596.950000,6.6310E-008,1596.950000,6.6310E-008
1597.000000,2.4240E-008,1597.000000,2.4240E-008,1597.000000,2.4240E-008
1597.050000,4.7560E-008,1597.050000,4.7560E-008,1597.050000,4.7560E-008
1597.100000,6.0610E-008,1597.100000,6.0610E-008,1597.100000,6.0610E-008
1597.150000,9.8860E-008,1597.150000,9.8860E-008,1597.150000,9.8860E-008
1597.200000,7.1320E-008,1597.200000,7.1320E-008,1597.200000,7.1320E-008
1597.250000,7.6920E-008,1597.250000,7.6920E-008,1597.250000,7.6920E-008
1597.300000,5.1820E-008,1597.300000,5.1820E-008,1597.300000,5.1820E-008
1597.350000,8.7810E-008,1597.350000,8.7810E-008,1597.350000,8.7810E-008
1597.400000,4.8280E-008,1597.400000,4.8280E-008,1597.400000,4.8280E-008
1597.450000,1.4090E-007,1597.450000,1.4090E-007,1597.450000,1.4090E-007
1597.500000,1.0830E-007,1597.500000,1.0830E-007,1597.500000,1.0830E-007
1597.550000,1.7090E-008,1597.550000,1.7090E-008,1597.550000,1.7090E-008
1597.600000,2.5840E-008,1597.600000,2.5840E-008,1597.600000,2.5840E-008
1597.650000,6.2450E-008,1597.650000,6.2450E-008,1597.650000,6.2450E-008
1597.700000,2.7700E-008,1597.700000,2.7700E-008,1597.700000,2.7700E-008
1597.750000,2.2540E-008,1597.750000,2.2540E-008,1597.750000,2.2540E-008
1597.800000,3.5340E-008,1597.800000,3.5340E-008,1597.800000,3.5340E-008
1597.850000,8.1210E-008,1597.850000,8.1210E-008,1597.850000,8.1210E-008
1597.900000,4.0180E-008,1597.900000,4.0180E-008,1597.900000,4.0180E-008
1597.950000,5.3890E-008,1597.950000,5.3890E-008,1597.950000,5.3890E-008
1598.000000,3.8550E-008,1598.000000,3.8550E-008,1598.000000,3.8550E-008
1598.050000,8.9290E-008,1598.050000,8.9290E-008,1598.050000,8.9290E-008
1598.100000,1.7580E-008,1598.100000,1.7580E-008,1598.100000,1.7580E-008
1598.150000,9.8970E-008,1598.150000,9.8970E-008,1598.150000,9.8970E-008
1598.200000,8.6590E-008,1598.200000,8.6590E-008,1598.200000,8.6590E-008
1598.250000,7.0240E-008,1598.250000,7.0240E-008,1598.250000,7.0240E-008
1598.300000,5.7290E-008,1598.300000,5.7290E-008,1598.300000,5.7290E-008
1598.350000,1.0140E-007,1598.350000,1.0140E-007,1598.350000,1.0140E-007
1598.400000,4.6420E-008,1598.400000,4.6420E-008,1598.400000,4.6420E-008
1598.450000,7.3150E-008,1598.450000,7.3150E-008,1598.450000,7.3150E-008
1598.500000,3.1900E-008,1598.500000,3.1900E-008,1598.500000,3.1900E-008
1598.550000,6.1530E-008,1598.550000,6.1530E-008,1598.550000,6.1530E-008
1598.600000,5.1160E-008,1598.600000,5.1160E-008,1598.600000,5.1160E-008
1598.650000,9.9300E-008,1598.650000,9.9300E-008,1598.650000,9.9300E-008
1598.700000,5.1230E-008,1598.700000,5.1230E-008,1598.700000,5.1230E-008
1598.750000,7.3570E-008,1598.750000,7.3570E-008,1598.750000,7.3570E-008
1598.800000,5.1220E-008,1598.800000,5.1220E-008,1598.800000,5.1220E-008
1598.850000,1.2180E-008,1598.850000,1.2180E-008,1598.850000,1.2180E-008
1598.900000,8.8610E-008,1598.900000,8.8610E-008,1598.900000,8.8610E-008
1598.950000,7.4060E-008,1598.950000,7.4060E-008,1598.950000,7.4060E-008
1599.000000,5.0360E-008,1599.000000,5.0360E-008,1599.000000,5.0360E-008
1599.050000,3.0750E-008,1599.050000,3.0750E-008,1599.050000,3.0750E-008
1599.100000,5.1730E-008,1599.100000,5.1730E-008,1599.100000,5.1730E-008
1599.150000,7.3950E-008,1599.150000,7.3950E-008,1599.150000,7.3950E-008
1599.200000,5.7940E-008,1599.200000,5.7940E-008,1599.200000,5.7940E-008
1599.250000,1.0350E-007,1599.250000,1.0350E-007,1599.250000,1.0350E-007
1599.300000,9.3780E-008,1599.300000,9.3780E-008,1599.300000,9.3780E-008
1599.350000,7.1870E-008,1599.350000,7.1870E-008,1599.350000,7.1870E-008
1599.400000,9.3340E-008,1599.400000,9.3340E-008,1599.400000,9.3340E-008
1599.450000,6.2360E-008,1599.450000,6.2360E-008,1599.450000,6.2360E-008
1599.500000,4.2050E-008,1599.500000,4.2050E-008,1599.500000,4.2050E-008
1599.550000,3.3050E-008,1599.550000,3.3050E-008,1599.550000,3.3050E-008
1599.600000,4.0300E-008,1599.600000,4.0300E-008,1599.600000,4.0300E-008
1599.650000,6.5370E-008,1599.650000,6.5370E-008,1599.650000,6.5370E-008
1599.700000,6.7330E-008,1599.700000,6.7330E-008,1599.700000,6.7330E-008
1599.750000,1.0520E-007,1599.750000,1.0520E-007,1599.750000,1.0520E-007
1599.800000,7.8290E-008,1599.800000,7.8290E-008,1599.800000,7.8290E-008
1599.850000,6.1250E-008,1599.850000,6.1250E-008,1599.850000,6.1250E-008
1599.900000,6.7910E-008,1599.900000,6.7910E-008,1599.900000,6.7910E-008
1599.950000,1.8350E-008,1599.950000,1.8350E-008,1599.950000,1.8350E-008
1600.000000,5.8270E-008,1600.000000,5.8270E-008,1600.000000,5.8270E-008
1600.050000,1.2940E-008,1600.050000,1.2940E-008,1600.050000,1.2940E-008
1600.100000,2.3020E-008,1600.100000,2.3020E-008,1600.100000,2.3020E-008
1600.150000,1.2950E-008,1600.150000,1.2950E-008,1600.150000,1.2950E-008
1600.200000,4.4020E-008,1600.200000,4.4020E-008,1600.200000,4.4020E-008
1600.250000,4.8170E-008,1600.250000,4.8170E-008,1600.250000,4.8170E-008
1600.300000,1.1190E-007,1600.300000,1.1190E-007,1600.300000,1.1190E-007
1600.350000,2.8680E-008,1600.350000,2.8680E-008,1600.350000,2.8680E-008
1600.400000,8.4310E-008,1600.400000,8.4310E-008,1600.400000,8.4310E-008
1600.450000,3.7930E-008,1600.450000,3.7930E-008,1600.450000,3.7930E-008
1600.500000,4.5490E-009,1600.500000,4.5490E-009,1600.500000,4.5490E-009
1600.550000,2.9840E-008,1600.550000,2.9840E-008,1600.550000,2.9840E-008
1600.600000,7.1950E-009,1600.600000,7.1950E-009,1600.600000,7.1950E-009
1600.650000,5.2520E-008,1600.650000,5.2520E-008,1600.650000,5.2520E-008
1600.700000,3.8480E-008,1600.700000,3.8480E-008,1600.700000,3.8480E-008
1600.750000,5.1640E-008,1600.750000,5.1640E-008,1600.750000,5.1640E-008
1600.800000,2.8020E-008,1600.800000,2.8020E-008,1600.800000,2.8020E-008
1600.850000,3.0740E-008,1600.850000,3.0740E-008,1600.850000,3.0740E-008
1600.900000,-5.1800E-009,1600.900000,-5.1800E-009,1600.900000,-5.1800E-009
1600.950000,4.0930E-008,1600.950000,4.0930E-008,1600.950000,4.0930E-008
1601.000000,6.2910E-008,1601.000000,6.2910E-008,1601.000000,6.2910E-008
1601.050000,1.8520E-008,1601.050000,1.8520E-008,1601.050000,1.8520E-008
1601.100000,4.4270E-008,1601.100000,4.4270E-008,1601.100000,4.4270E-008
1601.150000,6.3230E-009,1601.150000,6.3230E-009,1601.150000,6.3230E-009
1601.200000,1.8990E-008,1601.200000,1.8990E-008,1601.200000,1.8990E-008
1601.250000,6.1440E-008,1601.250000,6.1440E-008,1601.250000,6.1440E-008
1601.300000,2.5650E-008,1601.300000,2.5650E-008,1601.300000,2.5650E-008
1601.350000,3.9370E-008,1601.350000,3.9370E-008,1601.350000,3.9370E-008
1601.400000,5.5400E-008,1601.400000,5.5400E-008,1601.400000,5.5400E-008
1601.450000,3.5770E-008,1601.450000,3.5770E-008,1601.450000,3.5770E-008
1601.500000,3.0050E-008,1601.500000,3.0050E-008,1601.500000,3.0050E-008
1601.550000,5.2630E-008,1601.550000,5.2630E-008,1601.550000,5.2630E-008
1601.600000,4.3280E-008,1601.600000,4.3280E-008,1601.600000,4.3280E-008
1601.650000,6.8360E-008,1601.650000,6.8360E-008,1601.650000,6.8360E-008
1601.700000,5.1780E-008,1601.700000,5.1780E-008,1601.700000,5.1780E-008
1601.750000,1.9900E-008,1601.750000,1.9900E-008,1601.750000,1.9900E-008
1601.800000,4.3800E-008,1601.800000,4.3800E-008,1601.800000,4.3800E-008
1601.850000,5.3490E-008,1601.850000,5.3490E-008,1601.850000,5.3490E-008
1601.900000,6.0690E-009,1601.900000,6.0690E-009,1601.900000,6.0690E-009
1601.950000,2.3050E-008,1601.950000,2.3050E-008,1601.950000,2.3050E-008
1602.000000,1.5150E-008,1602.000000,1.5150E-008,1602.000000,1.5150E-008
1602.050000,3.7700E-008,1602.050000,3.7700E-008,1602.050000,3.7700E-008
1602.100000,1.1500E-008,1602.100000,1.1500E-008,1602.100000,1.1500E-008
1602.150000,4.1520E-008,1602.150000,4.1520E-008,1602.150000,4.1520E-008
1602.200000,4.4720E-009,1602.200000,4.4720E-009,1602.200000,4.4720E-009
1602.250000,1.8550E-008,1602.250000,1.8550E-008,1602.250000,1.8550E-008
1602.300000,2.7850E-008,1602.300000,2.7850E-008,1602.300000,2.7850E-008
1602.350000,1.4160E-008,1602.350000,1.4160E-008,1602.350000,1.4160E-008
1602.400000,5.8470E-008,1602.400000,5.8470E-008,1602.400000,5.8470E-008
1602.450000,3.5000E-008,1602.450000,3.5000E-008,1602.450000,3.5000E-008
1602.500000,-2.9490E-008,1602.500000,-2.9490E-008,1602.500000,-2.9490E-008
1602.550000,7.4630E-009,1602.550000,7.4630E-009,1602.550000,7.4630E-009
1602.600000,8.2050E-008,1602.600000,8.2050E-008,1602.600000,8.2050E-008
1602.650000,9.5570E-008,1602.650000,9.5570E-008,1602.650000,9.5570E-008
1602.700000,-4.5790E-009,1602.700000,-4.5790E-009,1602.700000,-4.5790E-009
1602.750000,9.1120E-008,1602.750000,9.1120E-008,1602.750000,9.1120E-008
1602.800000,4.2970E-008,1602.800000,4.2970E-008,1602.800000,4.2970E-008
1602.850000,3.8460E-008,1602.850000,3.8460E-008,1602.850000,3.8460E-008
1602.900000,1.7490E-008,1602.900000,1.7490E-008,1602.900000,1.7490E-008
1602.950000,3.4220E-008,1602.950000,3.4220E-008,1602.950000,3.4220E-008
1603.000000,-6.8630E-010,1603.000000,-6.8630E-010,1603.000000,-6.8630E-010
1603.050000,7.1270E-008,1603.050000,7.1270E-008,1603.050000,7.1270E-008
1603.100000,2.5060E-008,1603.100000,2.5060E-008,1603.100000,2.5060E-008
1603.150000,2.9180E-008,1603.150000,2.9180E-008,1603.150000,2.9180E-008
1603.200000,3.7040E-008,1603.200000,3.7040E-008,1603.200000,3.7040E-008
1603.250000,3.8480E-008,1603.250000,3.8480E-008,1603.250000,3.8480E-008
1603.300000,-2.9160E-009,1603.300000,-2.9160E-009,1603.300000,-2.9160E-009
1603.350000,8.1170E-008,1603.350000,8.1170E-008,1603.350000,8.1170E-008
1603.400000,2.5560E-008,1603.400000,2.5560E-008,1603.400000,2.5560E-008
1603.450000,4.5740E-008,1603.450000,4.5740E-008,1603.450000,4.5740E-008
1603.500000,2.4380E-008,1603.500000,2.4380E-008,1603.500000,2.4380E-008
1603.550000,-1.3880E-008,1603.550000,-1.3880E-008,1603.550000,-1.3880E-008
1603.600000,8.0780E-008,1603.600000,8.0780E-008,1603.600000,8.0780E-008
1603.650000,9.0770E-009,1603.650000,9.0770E-009,1603.650000,9.0770E-009
1603.700000,3.8730E-008,1603.700000,3.8730E-008,1603.700000,3.8730E-008
1603.750000,3.8120E-008,1603.750000,3.8120E-008,1603.750000,3.8120E-008
1603.800000,2.8940E-009,1603.800000,2.8940E-009,1603.800000,2.8940E-009
1603.850000,4.8450E-008,1603.850000,4.8450E-008,1603.850000,4.8450E-008
1603.900000,3.1110E-008,1603.900000,3.1110E-008,1603.900000,3.1110E-008
1603.950000,7.9700E-009,1603.950000,7.9700E-009,1603.950000,7.9700E-009
1604.000000,5.5350E-008,1604.000000,5.5350E-008,1604.000000,5.5350E-008
1604.050000,1.1000E-008,1604.050000,1.1000E-008,1604.050000,1.1000E-008
1604.100000,1.4520E-008,1604.100000,1.4520E-008,1604.100000,1.4520E-008
1604.150000,7.7320E-009,1604.150000,7.7320E-009,1604.150000,7.7320E-009
1604.200000,8.1380E-009,1604.200000,8.1380E-009,1604.200000,8.1380E-009
1604.250000,3.9910E-008,1604.250000,3.9910E-008,1604.250000,3.9910E-008
1604.300000,7.6540E-008,1604.300000,7.6540E-008,1604.300000,7.6540E-008
1604.350000,-9.8860E-009,1604.350000,-9.8860E-009,1604.350000,-9.8860E-009
1604.400000,6.4970E-008,1604.400000,6.4970E-008,1604.400000,6.4970E-008
1604.450000,-4.1410E-009,1604.450000,-4.1410E-009,1604.450000,-4.1410E-009
1604.500000,5.0540E-009,1604.500000,5.0540E-009,1604.500000,5.0540E-009
1604.550000,-1.4820E-008,1604.550000,-1.4820E-008,1604.550000,-1.4820E-008
1604.600000,1.9190E-009,1604.600000,1.9190E-009,1604.600000,1.9190E-009
1604.650000,4.6220E-008,1604.650000,4.6220E-008,1604.650000,4.6220E-008
