1554.750000,3.0120E-004,1554.750000,3.0120E-004,1554.750000,3.0120E-004
1554.800000,3.0250E-004,1554.800000,3.0250E-004,1554.800000,3.0250E-004
1554.850000,3.0570E-004,1554.850000,3.0570E-004,1554.850000,3.0570E-004
1554.900000,3.0870E-004,1554.900000,3.0870E-004,1554.900000,3.0870E-004
1554.950000,3.1000E-004,1554.950000,3.1000E-004,1554.950000,3.1000E-004
1555.000000,3.1080E-004,1555.000000,3.1080E-004,1555.000000,3.1080E-004
1555.050000,3.1250E-004,1555.050000,3.1250E-004,1555.050000,3.1250E-004
1555.100000,3.1610E-004,1555.100000,3.1610E-004,1555.100000,3.1610E-004
1555.150000,3.1840E-004,1555.150000,3.1840E-004,1555.150000,3.1840E-004
1555.200000,3.1960E-004,1555.200000,3.1960E-004,1555.200000,3.1960E-004
1555.250000,3.2050E-004,1555.250000,3.2050E-004,1555.250000,3.2050E-004
1555.300000,3.2180E-004,1555.300000,3.2180E-004,1555.300000,3.2180E-004
1555.350000,3.2470E-004,1555.350000,3.2470E-004,1555.350000,3.2470E-004
1555.400000,3.2760E-004,1555.400000,3.2760E-004,1555.400000,3.2760E-004
1555.450000,3.2980E-004,1555.450000,3.2980E-004,1555.450000,3.2980E-004
1555.500000,3.3080E-004,1555.500000,3.3080E-004,1555.500000,3.3080E-004
1555.550000,3.3150E-004,1555.550000,3.3150E-004,1555.550000,3.3150E-004
1555.600000,3.3400E-004,1555.600000,3.3400E-004,1555.600000,3.3400E-004
1555.650000,3.3690E-004,1555.650000,3.3690E-004,1555.650000,3.3690E-004
1555.700000,3.3920E-004,1555.700000,3.3920E-004,1555.700000,3.3920E-004
1555.750000,3.4080E-004,1555.750000,3.4080E-004,1555.750000,3.4080E-004
1555.800000,3.4150E-004,1555.800000,3.4150E-004,1555.800000,3.4150E-004
1555.850000,3.4330E-004,1555.850000,3.4330E-004,1555.850000,3.4330E-004
1555.900000,3.4660E-004,1555.900000,3.4660E-004,1555.900000,3.4660E-004
1555.950000,3.4880E-004,1555.950000,3.4880E-004,1555.950000,3.4880E-004
1556.000000,3.5010E-004,1556.000000,3.5010E-004,1556.000000,3.5010E-004
1556.050000,3.5130E-004,1556.050000,3.5130E-004,1556.050000,3.5130E-004
1556.100000,3.5250E-004,1556.100000,3.5250E-004,1556.100000,3.5250E-004
1556.150000,3.5480E-004,1556.150000,3.5480E-004,1556.150000,3.5480E-004
1556.200000,3.5760E-004,1556.200000,3.5760E-004,1556.200000,3.5760E-004
1556.250000,3.5980E-004,1556.250000,3.5980E-004,1556.250000,3.5980E-004
1556.300000,3.6020E-004,1556.300000,3.6020E-004,1556.300000,3.6020E-004
1556.350000,3.6090E-004,1556.350000,3.6090E-004,1556.350000,3.6090E-004
1556.400000,3.6300E-004,1556.400000,3.6300E-004,1556.400000,3.6300E-004
1556.450000,3.6590E-004,1556.450000,3.6590E-004,1556.450000,3.6590E-004
1556.500000,3.6820E-004,1556.500000,3.6820E-004,1556.500000,3.6820E-004
1556.550000,3.6960E-004,1556.550000,3.6960E-004,1556.550000,3.6960E-004
1556.600000,3.6980E-004,1556.600000,3.6980E-004,1556.600000,3.6980E-004
1556.650000,3.7280E-004,1556.650000,3.7280E-004,1556.650000,3.7280E-004
1556.700000,3.7500E-004,1556.700000,3.7500E-004,1556.700000,3.7500E-004
1556.750000,3.7720E-004,1556.750000,3.7720E-004,1556.750000,3.7720E-004
1556.800000,3.7850E-004,1556.800000,3.7850E-004,1556.800000,3.7850E-004
1556.850000,3.7880E-004,1556.850000,3.7880E-004,1556.850000,3.7880E-004
1556.900000,3.8010E-004,1556.900000,3.8010E-004,1556.900000,3.8010E-004
1556.950000,3.8170E-004,1556.950000,3.8170E-004,1556.950000,3.8170E-004
1557.000000,3.8430E-004,1557.000000,3.8430E-004,1557.000000,3.8430E-004
1557.050000,3.8590E-004,1557.050000,3.8590E-004,1557.050000,3.8590E-004
1557.100000,3.8630E-004,1557.100000,3.8630E-004,1557.100000,3.8630E-004
1557.150000,3.8660E-004,1557.150000,3.8660E-004,1557.150000,3.8660E-004
1557.200000,3.8830E-004,1557.200000,3.8830E-004,1557.200000,3.8830E-004
1557.250000,3.9080E-004,1557.250000,3.9080E-004,1557.250000,3.9080E-004
1557.300000,3.9330E-004,1557.300000,3.9330E-004,1557.300000,3.9330E-004
1557.350000,3.9340E-004,1557.350000,3.9340E-004,1557.350000,3.9340E-004
1557.400000,3.9310E-004,1557.400000,3.9310E-004,1557.400000,3.9310E-004
1557.450000,3.9420E-004,1557.450000,3.9420E-004,1557.450000,3.9420E-004
1557.500000,3.9720E-004,1557.500000,3.9720E-004,1557.500000,3.9720E-004
1557.550000,3.9930E-004,1557.550000,3.9930E-004,1557.550000,3.9930E-004
1557.600000,4.0010E-004,1557.600000,4.0010E-004,1557.600000,4.0010E-004
1557.650000,3.9980E-004,1557.650000,3.9980E-004,1557.650000,3.9980E-004
1557.700000,4.0020E-004,1557.700000,4.0020E-004,1557.700000,4.0020E-004
1557.750000,4.0240E-004,1557.750000,4.0240E-004,1557.750000,4.0240E-004
1557.800000,4.0440E-004,1557.800000,4.0440E-004,1557.800000,4.0440E-004
1557.850000,4.0480E-004,1557.850000,4.0480E-004,1557.850000,4.0480E-004
1557.900000,4.0460E-004,1557.900000,4.0460E-004,1557.900000,4.0460E-004
1557.950000,4.0490E-004,1557.950000,4.0490E-004,1557.950000,4.0490E-004
1558.000000,4.0680E-004,1558.000000,4.0680E-004,1558.000000,4.0680E-004
1558.050000,4.0870E-004,1558.050000,4.0870E-004,1558.050000,4.0870E-004
1558.100000,4.1050E-004,1558.100000,4.1050E-004,1558.100000,4.1050E-004
1558.150000,4.0910E-004,1558.150000,4.0910E-004,1558.150000,4.0910E-004
1558.200000,4.0880E-004,1558.200000,4.0880E-004,1558.200000,4.0880E-004
1558.250000,4.0930E-004,1558.250000,4.0930E-004,1558.250000,4.0930E-004
1558.300000,4.1080E-004,1558.300000,4.1080E-004,1558.300000,4.1080E-004
1558.350000,4.1240E-004,1558.350000,4.1240E-004,1558.350000,4.1240E-004
1558.400000,4.1260E-004,1558.400000,4.1260E-004,1558.400000,4.1260E-004
1558.450000,4.1090E-004,1558.450000,4.1090E-004,1558.450000,4.1090E-004
1558.500000,4.1030E-004,1558.500000,4.1030E-004,1558.500000,4.1030E-004
1558.550000,4.1250E-004,1558.550000,4.1250E-004,1558.550000,4.1250E-004
1558.600000,4.1380E-004,1558.600000,4.1380E-004,1558.600000,4.1380E-004
1558.650000,4.1310E-004,1558.650000,4.1310E-004,1558.650000,4.1310E-004
1558.700000,4.1260E-004,1558.700000,4.1260E-004,1558.700000,4.1260E-004
1558.750000,4.1110E-004,1558.750000,4.1110E-004,1558.750000,4.1110E-004
1558.800000,4.1120E-004,1558.800000,4.1120E-004,1558.800000,4.1120E-004
1558.850000,4.1380E-004,1558.850000,4.1380E-004,1558.850000,4.1380E-004
1558.900000,4.1350E-004,1558.900000,4.1350E-004,1558.900000,4.1350E-004
1558.950000,4.1230E-004,1558.950000,4.1230E-004,1558.950000,4.1230E-004
1559.000000,4.1060E-004,1559.000000,4.1060E-004,1559.000000,4.1060E-004
1559.050000,4.1070E-004,1559.050000,4.1070E-004,1559.050000,4.1070E-004
1559.100000,4.1200E-004,1559.100000,4.1200E-004,1559.100000,4.1200E-004
1559.150000,4.1260E-004,1559.150000,4.1260E-004,1559.150000,4.1260E-004
1559.200000,4.1160E-004,1559.200000,4.1160E-004,1559.200000,4.1160E-004
1559.250000,4.0970E-004,1559.250000,4.0970E-004,1559.250000,4.0970E-004
1559.300000,4.0800E-004,1559.300000,4.0800E-004,1559.300000,4.0800E-004
1559.350000,4.0980E-004,1559.350000,4.0980E-004,1559.350000,4.0980E-004
1559.400000,4.1100E-004,1559.400000,4.1100E-004,1559.400000,4.1100E-004
1559.450000,4.0960E-004,1559.450000,4.0960E-004,1559.450000,4.0960E-004
1559.500000,4.0770E-004,1559.500000,4.0770E-004,1559.500000,4.0770E-004
1559.550000,4.0670E-004,1559.550000,4.0670E-004,1559.550000,4.0670E-004
1559.600000,4.0730E-004,1559.600000,4.0730E-004,1559.600000,4.0730E-004
1559.650000,4.0750E-004,1559.650000,4.0750E-004,1559.650000,4.0750E-004
1559.700000,4.0670E-004,1559.700000,4.0670E-004,1559.700000,4.0670E-004
1559.750000,4.0630E-004,1559.750000,4.0630E-004,1559.750000,4.0630E-004
1559.800000,4.0360E-004,1559.800000,4.0360E-004,1559.800000,4.0360E-004
1559.850000,4.0360E-004,1559.850000,4.0360E-004,1559.850000,4.0360E-004
1559.900000,4.0350E-004,1559.900000,4.0350E-004,1559.900000,4.0350E-004
1559.950000,4.0350E-004,1559.950000,4.0350E-004,1559.950000,4.0350E-004
1560.000000,4.0310E-004,1560.000000,4.0310E-004,1560.000000,4.0310E-004
1560.050000,4.0060E-004,1560.050000,4.0060E-004,1560.050000,4.0060E-004
1560.100000,3.9840E-004,1560.100000,3.9840E-004,1560.100000,3.9840E-004
1560.150000,3.9820E-004,1560.150000,3.9820E-004,1560.150000,3.9820E-004
1560.200000,3.9920E-004,1560.200000,3.9920E-004,1560.200000,3.9920E-004
1560.250000,3.9940E-004,1560.250000,3.9940E-004,1560.250000,3.9940E-004
1560.300000,3.9720E-004,1560.300000,3.9720E-004,1560.300000,3.9720E-004
1560.350000,3.9520E-004,1560.350000,3.9520E-004,1560.350000,3.9520E-004
1560.400000,3.9520E-004,1560.400000,3.9520E-004,1560.400000,3.9520E-004
1560.450000,3.9400E-004,1560.450000,3.9400E-004,1560.450000,3.9400E-004
1560.500000,3.9440E-004,1560.500000,3.9440E-004,1560.500000,3.9440E-004
1560.550000,3.9330E-004,1560.550000,3.9330E-004,1560.550000,3.9330E-004
1560.600000,3.9130E-004,1560.600000,3.9130E-004,1560.600000,3.9130E-004
1560.650000,3.9060E-004,1560.650000,3.9060E-004,1560.650000,3.9060E-004
1560.700000,3.9050E-004,1560.700000,3.9050E-004,1560.700000,3.9050E-004
1560.750000,3.9040E-004,1560.750000,3.9040E-004,1560.750000,3.9040E-004
1560.800000,3.8880E-004,1560.800000,3.8880E-004,1560.800000,3.8880E-004
1560.850000,3.8590E-004,1560.850000,3.8590E-004,1560.850000,3.8590E-004
1560.900000,3.8440E-004,1560.900000,3.8440E-004,1560.900000,3.8440E-004
1560.950000,3.8480E-004,1560.950000,3.8480E-004,1560.950000,3.8480E-004
1561.000000,3.8290E-004,1561.000000,3.8290E-004,1561.000000,3.8290E-004
1561.050000,3.8190E-004,1561.050000,3.8190E-004,1561.050000,3.8190E-004
1561.100000,3.8130E-004,1561.100000,3.8130E-004,1561.100000,3.8130E-004
1561.150000,3.7970E-004,1561.150000,3.7970E-004,1561.150000,3.7970E-004
1561.200000,3.7760E-004,1561.200000,3.7760E-004,1561.200000,3.7760E-004
1561.250000,3.7840E-004,1561.250000,3.7840E-004,1561.250000,3.7840E-004
1561.300000,3.7760E-004,1561.300000,3.7760E-004,1561.300000,3.7760E-004
1561.350000,3.7620E-004,1561.350000,3.7620E-004,1561.350000,3.7620E-004
1561.400000,3.7360E-004,1561.400000,3.7360E-004,1561.400000,3.7360E-004
1561.450000,3.7180E-004,1561.450000,3.7180E-004,1561.450000,3.7180E-004
1561.500000,3.7170E-004,1561.500000,3.7170E-004,1561.500000,3.7170E-004
1561.550000,3.7200E-004,1561.550000,3.7200E-004,1561.550000,3.7200E-004
1561.600000,3.7040E-004,1561.600000,3.7040E-004,1561.600000,3.7040E-004
1561.650000,3.6740E-004,1561.650000,3.6740E-004,1561.650000,3.6740E-004
1561.700000,3.6580E-004,1561.700000,3.6580E-004,1561.700000,3.6580E-004
1561.750000,3.6600E-004,1561.750000,3.6600E-004,1561.750000,3.6600E-004
1561.800000,3.6550E-004,1561.800000,3.6550E-004,1561.800000,3.6550E-004
1561.850000,3.6300E-004,1561.850000,3.6300E-004,1561.850000,3.6300E-004
1561.900000,3.6010E-004,1561.900000,3.6010E-004,1561.900000,3.6010E-004
1561.950000,3.5810E-004,1561.950000,3.5810E-004,1561.950000,3.5810E-004
1562.000000,3.5920E-004,1562.000000,3.5920E-004,1562.000000,3.5920E-004
1562.050000,3.5820E-004,1562.050000,3.5820E-004,1562.050000,3.5820E-004
1562.100000,3.5770E-004,1562.100000,3.5770E-004,1562.100000,3.5770E-004
1562.150000,3.5580E-004,1562.150000,3.5580E-004,1562.150000,3.5580E-004
1562.200000,3.5280E-004,1562.200000,3.5280E-004,1562.200000,3.5280E-004
1562.250000,3.5070E-004,1562.250000,3.5070E-004,1562.250000,3.5070E-004
1562.300000,3.5010E-004,1562.300000,3.5010E-004,1562.300000,3.5010E-004
1562.350000,3.4950E-004,1562.350000,3.4950E-004,1562.350000,3.4950E-004
1562.400000,3.4850E-004,1562.400000,3.4850E-004,1562.400000,3.4850E-004
1562.450000,3.4510E-004,1562.450000,3.4510E-004,1562.450000,3.4510E-004
1562.500000,3.4230E-004,1562.500000,3.4230E-004,1562.500000,3.4230E-004
1562.550000,3.4200E-004,1562.550000,3.4200E-004,1562.550000,3.4200E-004
1562.600000,3.3990E-004,1562.600000,3.3990E-004,1562.600000,3.3990E-004
1562.650000,3.4030E-004,1562.650000,3.4030E-004,1562.650000,3.4030E-004
1562.700000,3.3660E-004,1562.700000,3.3660E-004,1562.700000,3.3660E-004
1562.750000,3.3360E-004,1562.750000,3.3360E-004,1562.750000,3.3360E-004
1562.800000,3.3060E-004,1562.800000,3.3060E-004,1562.800000,3.3060E-004
1562.850000,3.2980E-004,1562.850000,3.2980E-004,1562.850000,3.2980E-004
1562.900000,3.3010E-004,1562.900000,3.3010E-004,1562.900000,3.3010E-004
1562.950000,3.2810E-004,1562.950000,3.2810E-004,1562.950000,3.2810E-004
1563.000000,3.2590E-004,1563.000000,3.2590E-004,1563.000000,3.2590E-004
1563.050000,3.2300E-004,1563.050000,3.2300E-004,1563.050000,3.2300E-004
1563.100000,3.1980E-004,1563.100000,3.1980E-004,1563.100000,3.1980E-004
1563.150000,3.1860E-004,1563.150000,3.1860E-004,1563.150000,3.1860E-004
1563.200000,3.1880E-004,1563.200000,3.1880E-004,1563.200000,3.1880E-004
1563.250000,3.1340E-004,1563.250000,3.1340E-004,1563.250000,3.1340E-004
1563.300000,3.1380E-004,1563.300000,3.1380E-004,1563.300000,3.1380E-004
1563.350000,3.0990E-004,1563.350000,3.0990E-004,1563.350000,3.0990E-004
1563.400000,3.0910E-004,1563.400000,3.0910E-004,1563.400000,3.0910E-004
1563.450000,3.0830E-004,1563.450000,3.0830E-004,1563.450000,3.0830E-004
1563.500000,3.0370E-004,1563.500000,3.0370E-004,1563.500000,3.0370E-004
1563.550000,3.0360E-004,1563.550000,3.0360E-004,1563.550000,3.0360E-004
1563.600000,3.0190E-004,1563.600000,3.0190E-004,1563.600000,3.0190E-004
1563.650000,3.0030E-004,1563.650000,3.0030E-004,1563.650000,3.0030E-004
1563.700000,2.9840E-004,1563.700000,2.9840E-004,1563.700000,2.9840E-004
1563.750000,2.9690E-004,1563.750000,2.9690E-004,1563.750000,2.9690E-004
1563.800000,2.9350E-004,1563.800000,2.9350E-004,1563.800000,2.9350E-004
1563.850000,2.8920E-004,1563.850000,2.8920E-004,1563.850000,2.8920E-004
1563.900000,2.8800E-004,1563.900000,2.8800E-004,1563.900000,2.8800E-004
1563.950000,2.8980E-004,1563.950000,2.8980E-004,1563.950000,2.8980E-004
1564.000000,2.8630E-004,1564.000000,2.8630E-004,1564.000000,2.8630E-004
1564.050000,2.8360E-004,1564.050000,2.8360E-004,1564.050000,2.8360E-004
1564.100000,2.8140E-004,1564.100000,2.8140E-004,1564.100000,2.8140E-004
1564.150000,2.7960E-004,1564.150000,2.7960E-004,1564.150000,2.7960E-004
1564.200000,2.7650E-004,1564.200000,2.7650E-004,1564.200000,2.7650E-004
1564.250000,2.7490E-004,1564.250000,2.7490E-004,1564.250000,2.7490E-004
1564.300000,2.7340E-004,1564.300000,2.7340E-004,1564.300000,2.7340E-004
1564.350000,2.6970E-004,1564.350000,2.6970E-004,1564.350000,2.6970E-004
1564.400000,2.6780E-004,1564.400000,2.6780E-004,1564.400000,2.6780E-004
1564.450000,2.6600E-004,1564.450000,2.6600E-004,1564.450000,2.6600E-004
1564.500000,2.6710E-004,1564.500000,2.6710E-004,1564.500000,2.6710E-004
1564.550000,2.6510E-004,1564.550000,2.6510E-004,1564.550000,2.6510E-004
1564.600000,2.6190E-004,1564.600000,2.6190E-004,1564.600000,2.6190E-004
1564.650000,2.5770E-004,1564.650000,2.5770E-004,1564.650000,2.5770E-004
1564.700000,2.5630E-004,1564.700000,2.5630E-004,1564.700000,2.5630E-004
1564.750000,2.5730E-004,1564.750000,2.5730E-004,1564.750000,2.5730E-004
1564.800000,2.5560E-004,1564.800000,2.5560E-004,1564.800000,2.5560E-004
1564.850000,2.5270E-004,1564.850000,2.5270E-004,1564.850000,2.5270E-004
1564.900000,2.5020E-004,1564.900000,2.5020E-004,1564.900000,2.5020E-004
1564.950000,2.4870E-004,1564.950000,2.4870E-004,1564.950000,2.4870E-004
1565.000000,2.4680E-004,1565.000000,2.4680E-004,1565.000000,2.4680E-004
1565.050000,2.4430E-004,1565.050000,2.4430E-004,1565.050000,2.4430E-004
1565.100000,2.4220E-004,1565.100000,2.4220E-004,1565.100000,2.4220E-004
1565.150000,2.4060E-004,1565.150000,2.4060E-004,1565.150000,2.4060E-004
1565.200000,2.3760E-004,1565.200000,2.3760E-004,1565.200000,2.3760E-004
1565.250000,2.3870E-004,1565.250000,2.3870E-004,1565.250000,2.3870E-004
1565.300000,2.3740E-004,1565.300000,2.3740E-004,1565.300000,2.3740E-004
1565.350000,2.3580E-004,1565.350000,2.3580E-004,1565.350000,2.3580E-004
1565.400000,2.3240E-004,1565.400000,2.3240E-004,1565.400000,2.3240E-004
1565.450000,2.2960E-004,1565.450000,2.2960E-004,1565.450000,2.2960E-004
1565.500000,2.2770E-004,1565.500000,2.2770E-004,1565.500000,2.2770E-004
1565.550000,2.2640E-004,1565.550000,2.2640E-004,1565.550000,2.2640E-004
1565.600000,2.2680E-004,1565.600000,2.2680E-004,1565.600000,2.2680E-004
1565.650000,2.2400E-004,1565.650000,2.2400E-004,1565.650000,2.2400E-004
1565.700000,2.2070E-004,1565.700000,2.2070E-004,1565.700000,2.2070E-004
1565.750000,2.1810E-004,1565.750000,2.1810E-004,1565.750000,2.1810E-004
1565.800000,2.1920E-004,1565.800000,2.1920E-004,1565.800000,2.1920E-004
1565.850000,2.1570E-004,1565.850000,2.1570E-004,1565.850000,2.1570E-004
1565.900000,2.1390E-004,1565.900000,2.1390E-004,1565.900000,2.1390E-004
1565.950000,2.1350E-004,1565.950000,2.1350E-004,1565.950000,2.1350E-004
1566.000000,2.0940E-004,1566.000000,2.0940E-004,1566.000000,2.0940E-004
1566.050000,2.0980E-004,1566.050000,2.0980E-004,1566.050000,2.0980E-004
1566.100000,2.0720E-004,1566.100000,2.0720E-004,1566.100000,2.0720E-004
1566.150000,2.0710E-004,1566.150000,2.0710E-004,1566.150000,2.0710E-004
1566.200000,2.0420E-004,1566.200000,2.0420E-004,1566.200000,2.0420E-004
1566.250000,2.0260E-004,1566.250000,2.0260E-004,1566.250000,2.0260E-004
1566.300000,1.9960E-004,1566.300000,1.9960E-004,1566.300000,1.9960E-004
1566.350000,1.9810E-004,1566.350000,1.9810E-004,1566.350000,1.9810E-004
1566.400000,1.9910E-004,1566.400000,1.9910E-004,1566.400000,1.9910E-004
1566.450000,1.9480E-004,1566.450000,1.9480E-004,1566.450000,1.9480E-004
1566.500000,1.9210E-004,1566.500000,1.9210E-004,1566.500000,1.9210E-004
1566.550000,1.9250E-004,1566.550000,1.9250E-004,1566.550000,1.9250E-004
1566.600000,1.9120E-004,1566.600000,1.9120E-004,1566.600000,1.9120E-004
1566.650000,1.8910E-004,1566.650000,1.8910E-004,1566.650000,1.8910E-004
1566.700000,1.8600E-004,1566.700000,1.8600E-004,1566.700000,1.8600E-004
1566.750000,1.8500E-004,1566.750000,1.8500E-004,1566.750000,1.8500E-004
1566.800000,1.8190E-004,1566.800000,1.8190E-004,1566.800000,1.8190E-004
1566.850000,1.8290E-004,1566.850000,1.8290E-004,1566.850000,1.8290E-004
1566.900000,1.8180E-004,1566.900000,1.8180E-004,1566.900000,1.8180E-004
1566.950000,1.8020E-004,1566.950000,1.8020E-004,1566.950000,1.8020E-004
1567.000000,1.7720E-004,1567.000000,1.7720E-004,1567.000000,1.7720E-004
1567.050000,1.7470E-004,1567.050000,1.7470E-004,1567.050000,1.7470E-004
1567.100000,1.7530E-004,1567.100000,1.7530E-004,1567.100000,1.7530E-004
1567.150000,1.7390E-004,1567.150000,1.7390E-004,1567.150000,1.7390E-004
1567.200000,1.7280E-004,1567.200000,1.7280E-004,1567.200000,1.7280E-004
1567.250000,1.7120E-004,1567.250000,1.7120E-004,1567.250000,1.7120E-004
1567.300000,1.6830E-004,1567.300000,1.6830E-004,1567.300000,1.6830E-004
1567.350000,1.6710E-004,1567.350000,1.6710E-004,1567.350000,1.6710E-004
1567.400000,1.6620E-004,1567.400000,1.6620E-004,1567.400000,1.6620E-004
1567.450000,1.6560E-004,1567.450000,1.6560E-004,1567.450000,1.6560E-004
1567.500000,1.6350E-004,1567.500000,1.6350E-004,1567.500000,1.6350E-004
1567.550000,1.6170E-004,1567.550000,1.6170E-004,1567.550000,1.6170E-004
1567.600000,1.5960E-004,1567.600000,1.5960E-004,1567.600000,1.5960E-004
1567.650000,1.5800E-004,1567.650000,1.5800E-004,1567.650000,1.5800E-004
1567.700000,1.5710E-004,1567.700000,1.5710E-004,1567.700000,1.5710E-004
1567.750000,1.5570E-004,1567.750000,1.5570E-004,1567.750000,1.5570E-004
1567.800000,1.5570E-004,1567.800000,1.5570E-004,1567.800000,1.5570E-004
1567.850000,1.5380E-004,1567.850000,1.5380E-004,1567.850000,1.5380E-004
1567.900000,1.5150E-004,1567.900000,1.5150E-004,1567.900000,1.5150E-004
1567.950000,1.5120E-004,1567.950000,1.5120E-004,1567.950000,1.5120E-004
1568.000000,1.5050E-004,1568.000000,1.5050E-004,1568.000000,1.5050E-004
1568.050000,1.4990E-004,1568.050000,1.4990E-004,1568.050000,1.4990E-004
1568.100000,1.4850E-004,1568.100000,1.4850E-004,1568.100000,1.4850E-004
1568.150000,1.4610E-004,1568.150000,1.4610E-004,1568.150000,1.4610E-004
1568.200000,1.4550E-004,1568.200000,1.4550E-004,1568.200000,1.4550E-004
1568.250000,1.4490E-004,1568.250000,1.4490E-004,1568.250000,1.4490E-004
1568.300000,1.4410E-004,1568.300000,1.4410E-004,1568.300000,1.4410E-004
1568.350000,1.4250E-004,1568.350000,1.4250E-004,1568.350000,1.4250E-004
1568.400000,1.4070E-004,1568.400000,1.4070E-004,1568.400000,1.4070E-004
1568.450000,1.4020E-004,1568.450000,1.4020E-004,1568.450000,1.4020E-004
1568.500000,1.3910E-004,1568.500000,1.3910E-004,1568.500000,1.3910E-004
1568.550000,1.3820E-004,1568.550000,1.3820E-004,1568.550000,1.3820E-004
1568.600000,1.3700E-004,1568.600000,1.3700E-004,1568.600000,1.3700E-004
1568.650000,1.3650E-004,1568.650000,1.3650E-004,1568.650000,1.3650E-004
1568.700000,1.3490E-004,1568.700000,1.3490E-004,1568.700000,1.3490E-004
1568.750000,1.3500E-004,1568.750000,1.3500E-004,1568.750000,1.3500E-004
1568.800000,1.3370E-004,1568.800000,1.3370E-004,1568.800000,1.3370E-004
1568.850000,1.3310E-004,1568.850000,1.3310E-004,1568.850000,1.3310E-004
1568.900000,1.3210E-004,1568.900000,1.3210E-004,1568.900000,1.3210E-004
1568.950000,1.3070E-004,1568.950000,1.3070E-004,1568.950000,1.3070E-004
1569.000000,1.2990E-004,1569.000000,1.2990E-004,1569.000000,1.2990E-004
1569.050000,1.2930E-004,1569.050000,1.2930E-004,1569.050000,1.2930E-004
1569.100000,1.2840E-004,1569.100000,1.2840E-004,1569.100000,1.2840E-004
1569.150000,1.2890E-004,1569.150000,1.2890E-004,1569.150000,1.2890E-004
1569.200000,1.2630E-004,1569.200000,1.2630E-004,1569.200000,1.2630E-004
1569.250000,1.2580E-004,1569.250000,1.2580E-004,1569.250000,1.2580E-004
1569.300000,1.2670E-004,1569.300000,1.2670E-004,1569.300000,1.2670E-004
1569.350000,1.2630E-004,1569.350000,1.2630E-004,1569.350000,1.2630E-004
1569.400000,1.2610E-004,1569.400000,1.2610E-004,1569.400000,1.2610E-004
1569.450000,1.2500E-004,1569.450000,1.2500E-004,1569.450000,1.2500E-004
1569.500000,1.2380E-004,1569.500000,1.2380E-004,1569.500000,1.2380E-004
1569.550000,1.2390E-004,1569.550000,1.2390E-004,1569.550000,1.2390E-004
1569.600000,1.2350E-004,1569.600000,1.2350E-004,1569.600000,1.2350E-004
1569.650000,1.2300E-004,1569.650000,1.2300E-004,1569.650000,1.2300E-004
1569.700000,1.2220E-004,1569.700000,1.2220E-004,1569.700000,1.2220E-004
1569.750000,1.2270E-004,1569.750000,1.2270E-004,1569.750000,1.2270E-004
1569.800000,1.2150E-004,1569.800000,1.2150E-004,1569.800000,1.2150E-004
1569.850000,1.2160E-004,1569.850000,1.2160E-004,1569.850000,1.2160E-004
1569.900000,1.2170E-004,1569.900000,1.2170E-004,1569.900000,1.2170E-004
1569.950000,1.2190E-004,1569.950000,1.2190E-004,1569.950000,1.2190E-004
1570.000000,1.2120E-004,1570.000000,1.2120E-004,1570.000000,1.2120E-004
1570.050000,1.2100E-004,1570.050000,1.2100E-004,1570.050000,1.2100E-004
1570.100000,1.2090E-004,1570.100000,1.2090E-004,1570.100000,1.2090E-004
1570.150000,1.2110E-004,1570.150000,1.2110E-004,1570.150000,1.2110E-004
1570.200000,1.2090E-004,1570.200000,1.2090E-004,1570.200000,1.2090E-004
1570.250000,1.2090E-004,1570.250000,1.2090E-004,1570.250000,1.2090E-004
1570.300000,1.2070E-004,1570.300000,1.2070E-004,1570.300000,1.2070E-004
1570.350000,1.2110E-004,1570.350000,1.2110E-004,1570.350000,1.2110E-004
1570.400000,1.2110E-004,1570.400000,1.2110E-004,1570.400000,1.2110E-004
1570.450000,1.2200E-004,1570.450000,1.2200E-004,1570.450000,1.2200E-004
1570.500000,1.2130E-004,1570.500000,1.2130E-004,1570.500000,1.2130E-004
1570.550000,1.2170E-004,1570.550000,1.2170E-004,1570.550000,1.2170E-004
1570.600000,1.2160E-004,1570.600000,1.2160E-004,1570.600000,1.2160E-004
1570.650000,1.2240E-004,1570.650000,1.2240E-004,1570.650000,1.2240E-004
1570.700000,1.2310E-004,1570.700000,1.2310E-004,1570.700000,1.2310E-004
1570.750000,1.2340E-004,1570.750000,1.2340E-004,1570.750000,1.2340E-004
1570.800000,1.2310E-004,1570.800000,1.2310E-004,1570.800000,1.2310E-004
1570.850000,1.2350E-004,1570.850000,1.2350E-004,1570.850000,1.2350E-004
1570.900000,1.2450E-004,1570.900000,1.2450E-004,1570.900000,1.2450E-004
1570.950000,1.2520E-004,1570.950000,1.2520E-004,1570.950000,1.2520E-004
1571.000000,1.2620E-004,1571.000000,1.2620E-004,1571.000000,1.2620E-004
1571.050000,1.2610E-004,1571.050000,1.2610E-004,1571.050000,1.2610E-004
1571.100000,1.2580E-004,1571.100000,1.2580E-004,1571.100000,1.2580E-004
1571.150000,1.2640E-004,1571.150000,1.2640E-004,1571.150000,1.2640E-004
1571.200000,1.2760E-004,1571.200000,1.2760E-004,1571.200000,1.2760E-004
1571.250000,1.2820E-004,1571.250000,1.2820E-004,1571.250000,1.2820E-004
1571.300000,1.2860E-004,1571.300000,1.2860E-004,1571.300000,1.2860E-004
1571.350000,1.2820E-004,1571.350000,1.2820E-004,1571.350000,1.2820E-004
